idUd;dd_numero;data_atto;cig;n_cig;importo_oggetto_max;oggetto;idPubblicazione;idDocPrimario;nroAllegati
2677560;DD 8037/2025;Dec 2, 2025, 12:00:00 AM;;0;9000.0;SECONDA ANNUALITA' DEL CORSO DI PERFEZIONAMENTO PER ESPERTO GIURIDICO DEI SERVIZI SOCIALI E SOCIOSANITARI IN FAVORE DEL DIPARTIMENTO DI GIURISPRUDENZA DELL'UNIVERSITA' DEGLI STUDI DI TORINO. IMPEGNO DI SPESA ANNO 2025 PER EURO 9.000,00 INTERAMENTE FINANZIATA DAL PROGETTO GENITORIALITA' POSITIVA - MISURA III K.5.06 - CUP: J16F24000200006.;2677560;3547053;
2677520;DD 8039/2025;Dec 2, 2025, 12:00:00 AM;;0;338171.35;PN METRO PLUS E CITTA' MEDIE SUD 2021-2027- CODICE PROGETTO TO4.4.11.1.B L'ESSENZIALE E' CASA (C19G23000340002). VARIAZIONE IN MENO ACCERTAMENTO DI EURO 338.171,35 BILANCIO 2025 (EX ART. 179 D.LGS. 267/2000 TUEL). VARIAZIONE IN AUMENTO ACCERTAMENTO DI EURO 185.000,00 BILANCIO 2026. DEBITORE: PRESIDENZA DEL CONSIGLIO DEI MINISTRI - DIPARTIMENTO PER LE POLITICHE DI COESIONE E PER IL SUD;2677520;3546973;
2677542;DD 8036/2025;Dec 2, 2025, 12:00:00 AM;;0;1500.0;AFFIDAMENTO DIRETTO AI SENSI DELL'ART. 50, COMMA 1, LETTERA B) DEL D.LGS. 36/2023 AL GRUPPO TRASPORTI TORINESI PER LA FORNITURA DI N. 1.000 BIGLIETTI CITY 100 PER ADOLESCENTI. INDIZIONE E AFFIDAMENTO - IMPEGNO DI SPESA EURO 1.500,00 IVA INCLUSA 10% - SPESA FINANZIABILE CON FONDI DI CUI ALLA LEGGE STATALE N. 285/97.;2677542;3547017;
2677507;DD 8035/2025;Dec 2, 2025, 12:00:00 AM;;0;20000.0;ATTIVITA' DI PRE E POST SCUOLA PER ALUNNI CON DISABILITA' CERTIFICATA, IN ATTUAZIONE DELLA DELIBERAZIONE N. 20135770 G.C. 22 NOVEMBRE 2013, NELLE SCUOLE PRIMARIE DELLA CITTA' PER L'ANNO SCOLASTICO 2025/2026 (PERIODO SETTEMBRE/DICEMBRE 2025). ACCONTO A.S. 2025/2026.  IMPEGNO EURO 20.000,00.;2677507;3546948;
2677513;DD 8034/2025;Dec 2, 2025, 12:00:00 AM;;0;;C.3 - CONCESSIONE PER PERIODO BREVE A TITOLO ONEROSO, SALONE VIA MORETTA 55 BIS - ASSOCIAZIONE ASD ERIDANIA SUB. APPROVAZIONE AI SENSI DEL REGOLAMENTO 186.;2677513;3546962;
2677580;DD 8033/2025;Dec 2, 2025, 12:00:00 AM;;0;;C.3 - CONCESSIONE PER PERIODO BREVE A TITOLO ONEROSO, SALA CONGRESSI VIA VIA MILLIO 20 - PARTITO SINISTRA ECOLOGISTA. APPROVAZIONE AI SENSI DEL REGOLAMENTO 186.  ;2677580;3547094;
2677611;DD 8032/2025;Dec 2, 2025, 12:00:00 AM;;0;2000.0;C. 5 - SERVIZIO 088 - SPESE MINUTE ED URGENTI/SPESE DI FUNZIONAMENTO DEL CENTRO CIVICO DI VIA STRADELLA N. 192 E PICCOLA MANUTENZIONE DEGLI IMPIANTI SPORTIVI. IMPEGNO DELLA SPESA PER L'ANNO 2026 DI EURO 2.000,00= (DUEMILA/00).;2677611;3547162;
2677565;DD 8031/2025;Dec 2, 2025, 12:00:00 AM;A0213164E9|8787969D6C;2;3371.21;(S-062) PNRR- M5C2 INVEST. 2.2 PIANO INTEGRATO URBANO-PIU- AZIONEA19-M.S.MERCATI NITTI, BALTIMORA, DONGRIOLI, SEBASTOPOLI - CO 5054 - CUP C12F22000020006 CIG A0213164E9 - MERCATO BALTIMORA AFFID. E IMPEGNO DI SPESA ALLACC. ELETTRICO NUOVO CONTATORE A IREN SMART SOLUTIONS S.P.A. EURO 3.371,21 (COMP.IVA 22%) - CIG. 8787969D6C. APPR.NUOVO Q.E. E CRONOPROGRAMMA - FINANZIAMENTO UNIONE EUROPEA - NEXT GENERATION EU.;2677565;3547064;
2677632;DD 8030/2025;Dec 2, 2025, 12:00:00 AM;;0;58.19;C. 5 - IMMOBILI CIRCOSCRIZIONALI IN CONCESSIONE PLURIENNALE. CANONI E INDENNITA' DI OCCUPAZIONE ANNO 2025. RIDUZIONE DELL'ACCERTAMENTO DELL'ENTRATA N. 3711/2025 PER EURO 58,19= (CINQUANTOTTO/19) (EX ART. 179 DEL D. LGS. 267/2000), ESERCIZIO 2025, DEBITORE: A.D. VICTORIA PALLACANESTRO TORINO (C.F. 97629150018).;2677632;3547203;
2677522;DD 8028/2025;Dec 2, 2025, 12:00:00 AM;;0;3327000.0;IMPEGNO DELLA SPESA A FAVORE DELLA SOCIETA' METROPOLITANA ACQUE TORINO S.P.A. PER L'ANNO 2026. IMPORTO EURO 3.327.000,00 I.V.A. COMPRESA     ;2677522;3546977;
2677575;DD 8026/2025;Dec 2, 2025, 12:00:00 AM;9356537A95|935730003E|9357694560;3;14221.42;S-062 - M.O. IMP SPOR CENTRALIZ E NATATORI ANNO 2023 - C.O. 4894 - LOTTO 1 - CIG 9356537A95 - LOTTO 2 - CIG 935730003E - M.O. IMPIANTI TECNOLOGICI PISCINE ANNO 2023 - C.O. 4893 - CIG  9357694560 - COMPENSAZIONE L'AUMENTO PREZZI AI SENSI DELL'ART. 26 DEL D.L. 17/05/2022 N. 50 ''DECRETO AIUTI'' - IMPRESA EDIL MA.VI. SRL - IMPEGNO DI SPESA EURO 14.221,42 IVA COMP- IMPRESA EDILTERMICA IORIO SRL IMPEGNO DI SPESA EURO 6.643,81 IVA COMP.- IMPRESA GIE SRL - IMPEGNO DI SPESA EURO 5.639,22 IVA COMP- FINANZIAMENTOMINISTERO DELLE INFRASTRUTTURE E DEI TRASPORTI;2677575;3547079;
2677578;DD 8029/2025;Dec 2, 2025, 12:00:00 AM;;0;10.0;"C.5 - CONCESSIONE PLURIENNALE DEI LOCALI ""EX ASILO PRINCIPESSA ISABELLA"" DI PROPRIETA' DELLA CITTA' DI TORINO, SITI IN VIA VEROLENGO N. 212 A TORINO. ACCERTAMENTO DI ENTRATA ED IMPEGNO DI SPESA PER L'IMPORTO DI EURO 10,00=, RIMBORSO DI QUOTA VERSATA IN ECCESSO SULL'ULTIMA RATA CANONE DI CONCESSIONE ANNO 2025. QUIETANZA N. 32154 DEL 26/09/2025. VERSAMENTO EFFETTUATO DA ""PRINCIPESSA ISABELLA HUB CULTURALE APS"" (C.F. 97902470018 E P. IVA N. 13157760011), (CODICE SOGGETTO: 322205).";2677578;3547090;
2677538;DD 8027/2025;Dec 2, 2025, 12:00:00 AM;;0;1500.0;C.5 - DEVOLUZIONE CONTRIBUTO ORDINARIO A FAVORE DELL'ASSOCIAZIONE NAZIONALE ALPINI. IMPEGNO DI SPESA EURO 1.500,00= IN ESECUZIONE DELLA DELCI5 57 DEL 26 NOVEMBRE 2025, I.E.;2677538;3547009;
2677509;DD 8025/2025;Dec 2, 2025, 12:00:00 AM;;0;;LINEE GUIDA PER LA CONCESSIONE ED EROGAZIONE DI CONTRIBUTI ORDINARI - ANNO 2025 - QUARTO AVVISO PUBBLICO - INDIVIDUAZIONE DELLE PROGETTUALITA' IDONEE AVVISO  PROGETTI NATALIZI - PRESA D'ATTO.;2677509;3546952;
2677546;DD 8023/2025;Dec 2, 2025, 12:00:00 AM;B358D26752;1;21960.0;SERV. /034. AFFIMENTO DEL SERVIZIO DI CREAZIONE MODELLI DI DIGITAL TWIN DELLA PASSERELLA OLIMPICA E DEL PONTE DI VIA LIVORNO ALLA SOCIETA' INFRATRASPORTI.TO S.R.L. (P.IVA  10319310016),  IN ATTUAZIONE ALLA DEL. N. 494/2024 E ALLA D.D. 6272/2024. IMPEGNO DI SPESA PER EURO 21.960,00 (CIG B358D26752, CIG DERIVATO   B94A4056BD).;2677546;3547023;
2677597;DD 8017/2025;Dec 2, 2025, 12:00:00 AM;;0;340.0;RIMBORSO SOMMA RINNOVO BREVETTI ASSISTENTE BAGNANTI PER DIPENDENTI IN SERVIZIO PRESSO L'IMPIANTO SPORTIVO PISCINA MONUMENTALE - CORSO GALILEO FERRARIS, 294. IMPEGNO DI SPESA PER L'ANNO 2025 DI € 340,00.;2677597;3547130;
2677528;DD 8019/2025;Dec 2, 2025, 12:00:00 AM;B94EB452DE;1;6758.43;SERVIZIO DI ACCESSO BANCHE DATI INFOCAMERE PER L'ANNO 2026 - IMPEGNO DI SPESA DI EURO 6.758,43 - CIG B94EB452DE  ;2677528;3546986;
2677518;DD 8022/2025;Dec 2, 2025, 12:00:00 AM;8787969D6C;1;1189200.0;MANUTENZIONE STRAORDINARIA DI IMPIANTI TERMOMECCANICI (TERMICI E TRATTAMENTO ARIA) IN EDIFICI COMUNALI A CURA DI IREN SMART SOLUTIONS S.P.A. IMPEGNO DI EURO 1.189.200,00 IN ESECUZIONE DELLA D.G.C. 582/2025. FINANZIAMENTO DA ALIENAZIONI IMMOBILIARI. CIG8787969D6C CUP G12B25005790004.;2677518;3546969;
2677594;DD 8016/2025;Dec 2, 2025, 12:00:00 AM;;0;1800.0;CIRC 6 DEVOLUZIONE DI CONTRIBUTO ORDINARIO A FAVORE DELL'ASSOCIAZIONE STUDIO PAZIENTE IMMUNO COMPROMESSO - ASPIC ODV - IMPEGNO DI SPESA DI EURO 1.800,00 IN ESECUZIONE DELLA DELCI6 N. 71 DEL 13/11/2025 IMMEDIATAMENTE ESECUTIVA;2677594;3547125;
2677532;DD 8011/2025;Dec 2, 2025, 12:00:00 AM;8787969D6C;1;18515326.0;CONCESSIONE MEDIANTE FINANZA DI PROGETTO, EX ARTICOLO 183 COMMA 15 DEL D.LGS 50/2016, DELL'ATTIVITA' DI RIQUALIFICAZIONE IMPIANTISTICA ED ENERGETICA FINALIZZATA ALL'EFFICIENTAMENTO DEGLI IMMOBILI DELLA CITTA' DI TORINO COMPRENSIVA DELLA GESTIONE E DELLA MANUTENZIONE. AFFIDAMENTO A IREN SMART SOLUTIONS S.P.A. FORNITURA DEI VETTORI ENERGETICI, TELERISCALDAMENTO, GAS METANO, GAS COTTURA, GAS PER IMPIANTI DI COGENERAZIONE E  COMBUSTIBILI  EXTRARETE   - IMPEGNO DI SPESA EURO 18.515.326,00 IVA INCLUSA. CIG 8787969D6C - CUI S00514490010202100454. ANNO 2026  ;2677532;3546992;
2677516;DD 8014/2025;Dec 2, 2025, 12:00:00 AM;;0;;ACCERTAMENTO DELL'ENTRATA A VALORE ZERO CON INCREMENTO AUTOMATICO PER LE POSTE GESTITE PER CASSA PER L'ANNO 2025 E 2026 (EX ART. 179 D.LGS. 267/2000) A CARICO DEL DIPARTIMENTO COMMERCIO PER IL SERVIZIO AREE PUBBLICHE.;2677516;3546966;
2677547;DD 8015/2025;Dec 2, 2025, 12:00:00 AM;;0;8537.0;CIRC 6 DEVOLUZIONE DI CONTRIBUTI ORDINARI A FAVORE DELLE ASSOCIAZIONI CALIEL E PAPER STREET - IMPEGNO DI SPESA DI EURO 8.537,00 IN ESECUZIONE DELLA DELCI6 N 76 DEL 25/11/2025 IMMEDIATAMENTE ESECUTIVA ;2677547;3547025;
2677628;DD 8018/2025;Dec 2, 2025, 12:00:00 AM;;0;4000.0;CIRC 6 DEVOLUZIONE DI CONTRIBUTO ORDINARIO A FAVORE DELL'ASSOCIAZIONE FIORI DI CILIEGIO - IMPEGNO DI SPESA DI EURO 4.000,00 IN ESECUZIONE DELLA DELCI6 N. 70 DEL 13/11/2025 IMMEDIATAMENTE ESECUTIVA;2677628;3547195;
2677555;DD 8012/2025;Dec 2, 2025, 12:00:00 AM;B925BD5088;1;4349.3;AFFIDAMENTO DIRETTO AI SENSI DELL'ART. 50, COMMA 1, LETTERA B) DEL D.LGS. 36/2023 E S.M.I. PER LA FORNITURA DI GADGET PERSONALIZZATI CON IL LOGO DELLA CITTA' DI TORINO A FAVORE DELLA DITTA GIEMME DI D'AGOSTINO S.R.L. - P.IVA 05641680011. INDIZIONE E AFFIDAMENTO - IMPEGNO DI SPESA EURO 4.349,30 IVA  AL  22 % INCLUSA .CIG  B925BD5088.;2677555;3547042;
2677548;DD 8008/2025;Dec 2, 2025, 12:00:00 AM;;0;5000.0;"C. 4 - DEVOLUZIONE DI CONTRIBUTO A FAVORE DELL'ASSOCIAZIONE DEI SARDI IN TORINO ""ANTONIO GRAMSCI"" APS. IMPEGNO DI SPESA DI EURO 5.000,00  IN ESECUZIONE DELLA DELCI4 70/2025 DEL 05 NOVEMBRE 2025";2677548;3547028;
2677549;DD 8009/2025;Dec 2, 2025, 12:00:00 AM;;0;2300.0;C. 4 - DEVOLUZIONE DI CONTRIBUTO A FAVORE DELL'ASSOCIAZIONE UISP - COMITATO TERRITORIALE DI TORINO APS - IMPEGNO DI SPESA DI EURO 2.300,00 IN ESECUZIONE DELLA DELCI.4 N 76 DEL 13/11/2025.;2677549;3547030;
2677508;DD 8007/2025;Dec 2, 2025, 12:00:00 AM;;0;970.0;SERVIZIO 027 - SPESE MINUTE ED URGENTI / SPESE DI FUNZIONAMENTO - IMPEGNO DI SPESA PER L'ANNO 2026 DI EURO 970,00=;2677508;3546950;
2677622;DD 8006/2025;Dec 2, 2025, 12:00:00 AM;;0;3583.89;C. 4 - DEVOLUZIONE DI CONTRIBUTO A FAVORE DELL'ASSOCIAZIONE LA CASA DELLE RANE ONLUS. IMPEGNO DI SPESA DI EURO 3.583,89 IN ESECUZIONE DELLA DELCI4 101/2025 DEL 26 NOVEMBRE 2025;2677622;3547181;
2677554;DD 8005/2025;Dec 2, 2025, 12:00:00 AM;B94F7D0CA8;1;1996.53;AFFIDAMENTO DIRETTO MEPA AI SENSI DELL'ART. 50, COMMA 1, LETTERA B) DEL D.LGS. 36/2023 E S.M.I. MUNUTENZIONE MULETTO A FAVORE DI AMPRIMO TECNOLOGIE SRL - P. IVA 11878160016. INDIZIONE E AFFIDAMENTO. IMPEGNO DI SPESA (EURO 1.996,53). (CIG B94F7D0CA8).;2677554;3547040;
2677559;DD 8004/2025;Dec 2, 2025, 12:00:00 AM;B94FAD38E9;1;206444.03; GESTIONE DI SERVIZI INFORMATICI DI SUPPORTO DA AFFIDARSI AL OPERA DEL CORPO DI POLIZIA MUNICIPALE PRESSO IL CSI PIEMONTE. IMPEGNO DI SPESA (EURO 206.444,03) CIG B94FAD38E9);2677559;3547049;
2677564;DD 8024/2025;Dec 2, 2025, 12:00:00 AM;;0;;S033- PNRR-MISURA M5C2 I2.2 PIANO INTEGRATO URBANO - PIU' - AZIONE A12 - INTERVENTI MANUTENTIVI SULLE PAVIMENTAZIONI STRADALI E SUI MARCIAPIEDI CON ABBATTIMENTO DELLE BARRIERE ARCHITETTONICHE DELL'AREA NORD DELLA CITTA' - LOTTO 1 COD. OPERA 5022 - CUP C17H22000720006 - CIG A.Q. 9424867E47 - CIG DERIVATO A027D4FD46. NOMINA COLLAUDATORE TECNICO AMMINISTRATIVO FINALE ING. CLAUDIA ACQUAVIVA. FINANZIAMENTO UNIONE EUROPEA - NEXT GENERATION EU;2677564;3547063;
2677579;DD 8003/2025;Dec 2, 2025, 12:00:00 AM;;0;15294.0;AUTORIZZAZIONE AL LAVORO STRAORDINARIO DEL PERSONALE DIPENDENTE: SESTO IMPEGNO DI SPESA PER L'ANNO 2025 € 15.294,00. ;2677579;3547092;
2677609;DD 7999/2025;Dec 2, 2025, 12:00:00 AM;;0;400000.0;LEGGE REGIONALE N. 15/89 CONTRIBUTO RELATIVO AGLI EDIFICI DI CULTO E DI PERTINENZE FUNZIONALI ALL'ESERCIZIO DEL CULTO STESSO. EROGAZIONE CONTRIBUTO PER L'ANNO 2025 - IMPEGNO DI SPESA EURO 400.000,00 = IN ESECUZIONE DELLA DELIBERAZIONE DELLA GIUNTA COMUNALE DEL 25 NOVEMBRE 2025 N. ATTO DEL 702/2025.;2677609;3547156;
2677615;DD 7998/2025;Dec 2, 2025, 12:00:00 AM;B86903A511;1;388662.56;SERV. /034. LAVORI MANUTENZIONE ORDINARIA PONTI ANNO 2026. PROCEDURA NEGOZIATA N. 47/2025. PRESA D'ATTO AGGIUDICAZIONE E INTERVENUTA EFFICACIA IMPRESA GF STRADE SRL. CONFERMA IMPEGNO DI SPESA EURO 388.662,56 (IVA COMPRESA) (5190/2026 - CIG B86903A511).;2677615;3547170;
2677605;DD 8021/2025;Dec 2, 2025, 12:00:00 AM;B6219332F4;1;;PROCEDURA NEGOZIATA N. 13/2025 -  PON/POC AMBITO IV CITTA' METROPOLITANE TORINO 2014-2020 - POC_TO_IV.2.1.A - PEDONALIZZAZIONE E RIQUALIFICAZIONE DELLA VIA COAZZE COMPRESA TRA VIA ALMESE E VIA SAFFI - COD.OPERA 5148 - CUP C11B23000220001 - CIG B6219332F4 - APPROVAZIONE CONCORDAMENTO NUOVI PREZZI. ;2677605;3547146;
2677544;DD 8020/2025;Dec 2, 2025, 12:00:00 AM;B0628BDC07;1;30000.0;I.S. SULLE PAVIMENTAZIONI DELLE VIE, STRADE E PIAZZE DELLA CITTA' BILANCIO 2023  - LOTTO D - CUP C17H20002530005 - CIG B0628BDC07. AUTORIZZAZIONE ALL'ESTENSIONE DEL SUBAPPALTO DELLE OPERE DI PREPARAZIONE PAVIMENTAZIONE - SCARIFICHE - DISFACIMENTO PAVIMENTAZIONI - SCAVI - BITUMATURE -  RIMOZIONE E POSA CHIUSINI - POSA CORDOLI - POSA BOCCHETTE SIGILLATURE - PULIZIA CADITOIE (CATEGORIA OG3) ALLA DITTA ARTUSO SRL EX ART. 119, COMMA 11, DEL D.LGS. 36/2023 ED INDIVIDUAZIONE DEL SOGGETTO DELEGATO ALL'INCASSO - IMPORTO DELL'ESTENSIONE DI EURO 30.000,00, DI CUI EURO 900,00 PER ONERI DI SICUREZZA;2677544;3547020;
2677529;DD 8013/2025;Dec 2, 2025, 12:00:00 AM;B31E89C917;1;24000.0;S031 - MANUTENZIONE ORDINARIA INTERVENTI SU COMPONENTI EDILIZI DEGLI EDIFICI SCOLASTICI COMUNALI DELLA CITTA'. ANNO 2025 - LOTTO 4 - AREA SUD (C.O. 5123 - CIG B31E89C917). AUTORIZZAZIONE AL SUBAPPALTO DI OPERE DI INCAPSULAMENTO AMIANTO CON SIGILLATURE IN SILICONE PRESSO I LOCALI DELLA SCUOLA SITA IN TORINO VIA TORRAZZA 20 (CAT. OG1) ALL'IMPRESA: FRATELLI LA ROCCA S.R.L. EX ART. 119, COMMA 11 D.LGS. 36/2023 ED INDIVIDUAZIONE DEL SOGGETTO DELEGATO ALL'INCASSO. IMPORTO: EURO 24.000,00 (DI CUI EURO 1.900,00 PER ONERI DELLA SICUREZZA).;2677529;3546988;
2677569;DD 8010/2025;Dec 2, 2025, 12:00:00 AM;;0;;C.3 - IMMOBILI CIRCOSCRIZIONALI - CENTRO DEL PROTAGONISMO GIOVANILE POLO 3.65 - CONCESSIONE PLURIENNALE DEI LOCALI SITI IN CORSO FERRUCCI N. 65A, 65C, 65D E 67 A SOGGETTI SENZA FINE DI LUCRO. AVVISO PUBBLICO N. 3/2025 EX ARTT. 14 E SEGG. DEL REGOLAMENTO COMUNALE N. 397/2021. NOMINA COMMISSIONE DI VALUTAZIONE;2677569;3547072;
2677563;DD 8002/2025;Dec 2, 2025, 12:00:00 AM;;0;;DEMOLIZIONE FABBRICATO PRODUTTIVO E PALAZZINA UFFICI CON REALIZZAZIONE MEDIA STRUTTURA DI VENDITA DI TIPO M-SAM3 IN VIA BALTIMORA N. 123 ANGOLO VIA FILADELFIA INTERNO N. 232. PERMESSO DI COSTRUIRE IN DEROGA EX ART. 14 D.P.R. N. 380/2001 E ART. 5 COMMI 9-14 D.L. 70/2011 E S.M.I. - APPROVAZIONE SCHEMA DI ATTO DI ASSOGGETTAMENTO PERPETUO ALL'USO PUBBLICO DI AREE PRIVATE A TITOLO DI STANDARD A SERVIZI.;2677563;3547061;
2677531;DD 8001/2025;Dec 2, 2025, 12:00:00 AM;;0;;"QUARTO AVVISO CONTRIBUTI ANNO 2025 - NOMINA COMMISSIONE TECNICA PER LA VALUTAZIONE DEI PROGETTI RELATIVI A ""PROGETTI NATALIZI"".";2677531;3546991;
2677541;DD 8000/2025;Dec 2, 2025, 12:00:00 AM;B8C608EA1C;1;;PROCEDURA APERTA N. 42/2025   PER  SERVIZI DI ARCHITETTURA E INGEGNERIA PER LA  REDAZIONE DEL PROGETTO DI FATTIBILITA' TECNICO-ECONOMICA E DEL PROGETTO ESECUTIVO (CON OPZIONE DI DIREZIONE LAVORI E COORDINAMENTO DELLA SICUREZZA IN FASE ESECUTIVA) DELL'INTERVENTO DI RIGENERAZIONE URBANA QUARTIERI BARRIERA DI MILANO E AURORA - PN METRO PLUS E CITTA' MEDIE SUD 2021-2027 TO7.5.1.2.A1 SOSTENIBILITA' BELLEZZA INCLUSIONE NELLE STRADE E NEGLI SPAZI PUBBLICI - RCO76 - PROGETTI INTEGRATI DI SVILUPPO TERRITORIALE - CUP C11B24000220006 - CIG B8C608EA1C - NOMINA COMMISSIONE GIUDICATRICE.  ;2677541;3547015;
2677460;DD 7994/2025;Dec 1, 2025, 12:00:00 AM;;0;;SERVIZI DI ACCOGLIENZA RESIDENZIALE E SEMIRESIDENZIALE IN STRUTTURE PER MINORI E GENITORE/BAMBINO ACCREDITATE E NON ACCREDITATE E INTERVENTI ALTERNATIVI ALL'INSERIMENTO IN COMUNITA'- SESTA PRENOTAZIONE DI SPESA PER L'ANNO 2025 PER EURO .862.967,97  IVA COMPRESA - CUI N. S00514490010202400839.;2677460;3546855;
2677451;DD 7995/2025;Dec 1, 2025, 12:00:00 AM;;0;560000.0;SERVIZI EDUCATIVI A FAVORE DI MINORI CON DISABILITA' SENSORIALI: ATTIVAZIONE E PROSECUZIONE INTERVENTI PER IL QUINQUENNIO 2025-2030 (1/04/2025-31/03/2030). PRIMA PRENOTAZIONE DI SPESA GENNAIO - DICEMBRE 2026 DI EURO 560.000,00.;2677451;3546842;
2677424;DD 7997/2025;Dec 1, 2025, 12:00:00 AM;;0;;PRESA D'ATTO VARIAZIONE RAGIONE SOCIALE DA APRI SERVIZI ONLUS AD APRI ETS APS.;2677424;3546801;
2677453;DD 7996/2025;Dec 1, 2025, 12:00:00 AM;;0;1760.0;C.8 - DEVOLUZIONE DI CONTRIBUTO STRAORDINARIO A FAVORE DELLA PARROCCHIA ASSUNZIONE DI MARIA VERGINE - LINGOTTO  - IMPEGNO DI SPESA DI EURO 1.760,00 IN ESECUZIONE DELLA DELIBERAZIONE DELCI8 105 / 2025 DEL 24/11/2025. ;2677453;3546845;
2677427;DD 7993/2025;Dec 1, 2025, 12:00:00 AM;;0;54000.0;"OGGETTO: PROGETTO ""AKLI BALADI POLITICHE ALIMENTARI LOCALI PER LE CITTA' ITALIANE E PALESTINESI"" (AID 013244/02/6, CUP C22D25000020001). APPROVAZIONE MEMORANDUM OF UNDERSTANDING CON L'UNIVERSITA' DEGLI STUDI DI TORINO PER L'ESPERTO DI FOOD POLICY E IMPEGNO DI SPESA DI EURO 54.000,00 (INTERAMENTE FINANZIATI DA AICS).";2677427;3546806;
2677417;DD 7992/2025;Dec 1, 2025, 12:00:00 AM;;0;;C2 - ASSEGNAZIONE, VARIAZIONI E RINUNCE SPAZI SPORTIVI STAGIONE 2025/2026 - APPROVAZIONE CONCESSIONE PALESTRA BAM 2 DEL COMPLESSO SPORTIVO GAIDANO ALL'ASD NUOVA OYAMA PER IL 07/12/2025. RIDUZIONE TARIFFA 50% PER AUTOGESTIONE TOTALE.;2677417;3546787;
2677471;DD 7991/2025;Dec 1, 2025, 12:00:00 AM;;0;;CONCESSIONE MEDIANTE FINANZA DI PROGETTO, EX ARTICOLO 183, COMMA 15 DEL D.LGS 50/2016, DELL'ATTIVITA' DI RIQUALIFICAZIONE IMPIANTISTICA ED ENERGETICA FINALIZZATA ALL'EFFICIENTAMENTO DEGLI IMMOBILI DELLA CITTA' DI TORINO COMPRENSIVA DELLA GESTIONE E DELLA MANUTENZIONE. AUTORIZZAZIONE AL CONCESSIONARIO IREN SMART SOLUTIONS S.P.A SUBAPPALTO DELL'A.T.I. GI.EMME IMPRESA GENERALE COSTRUZIONI S.R.L. / GECOTEK S.R.L. / BALLIU S.R.L. / BGROUP S.R.L. EX ARTT. 174 E 105 CC. 10, 11 E 17 D.LGS. 50/2016 E S.M.I.;2677471;3546878;
2677446;DD 7990/2025;Dec 1, 2025, 12:00:00 AM;;0;320000.0;SERV./ 034. INTERVENTI DI MANUTENZIONE STRAORDINARIA DEGLI IMPIANTI DI SICUREZZA A SERVIZIO DEI SOTTOPASSI CITTADINI. AFFIDAMENTO A IREN SMART SOLUTIONS S.P.A.. IMPEGNO DI SPESA PER EURO 320.000,00 (IVA COMPRESA). IN ESECUZIONE DELIBERAZIONE N. 667/2025. FINANZIAMENTO CON MUTUO CDP N. 2507 (C.O. 5333/2025. CUP C14E25000150004 - CIG  DERIVATO B91C342804).;2677446;3546831;
2677462;DD 7989/2025;Dec 1, 2025, 12:00:00 AM;;0;2500.0;DIVISIONE SERVIZI SOCIALI. FONDO ECONOMALE PER LE SPESE MINUTE E URGENTI. PRIMO IMPEGNO DI SPESA PER L'ANNO 2026 DI EURO 2.500,00.=.;2677462;3546859;
2677497;DD 7988/2025;Dec 1, 2025, 12:00:00 AM;;0;500.0;DIVISIONE SERVIZI SOCIALI. FONDO SPESE MINUTE, URGENTI  E DI RAPPRESENTANZA PER L'ASSESSORATO AL WELFARE DIRITTI E PARI OPPORTUNITA'. PRIMO IMPEGNO DI SPESA PER L'ANNO 2026 DI EURO 500,00=.;2677497;3546917;
2677463;DD 7987/2025;Dec 1, 2025, 12:00:00 AM;B8AA207DAF;1;5660.84;S.030. MANUTENZIONE STRAORDINARIA AXTO VALLETTE COPERTURA E FACCIATE EDIFICIO PIAZZA EUGENIO MONTALE 10-12 (C.O. 4918 CUP - C18C21000020004 ). INDIZIONE E AFFIDAMENTO DIRETTO DEL SERVIZIO TECNICO PROFESSIONALE PER DIRETTORE OPERATIVO CON FUNZIONI DI COORDINATORE SICUREZZA IN ESECUZIONE ALL' ING. PAOLO CHIAVASSA. AGGIUDICAZIONE E APPROVAZIONE NUOVO Q.E. E CRONOPROGRAMMA FINANZIARIO - IMPEGNO DI SPESA PER EURO 5.660,84 INARCASSA ED IVA COMPRESE. AUTORIZZAZIONE STIPULA CONTRATTO - CIG B8AA207DAF.;2677463;3546861;
2677473;DD 7986/2025;Dec 1, 2025, 12:00:00 AM;B909B191DB;1;22700.31;"S.030 EDIFICIO ''EX CURIA MAXIMA"" DI VIA CORTE D'APPELLO 16 - OPERE DI ADEGUAMENTO NORMATIVO ANTINCENDIO - AFFIDAMENTO DIRETTO AI SENSI DELL'ART. 50 C.1 LETT. B) D.LGS. 36/2023 PER L'ESECUZIONE DI SERVIZIO TECNICO PROFESSIONALE IN MATERIA DI PREVENZIONE INCENDI - ING. ANTONIO ALVIGINI - IMPEGNO DI SPESA PER EURO 22.700,31 IVA E INARCASSA INCLUSE - AUTORIZZAZIONE ESECUZIONE ANTICIPATA E STIPULA CONTRATTO - CIG B909B191DB";2677473;3546881;
