dd_numero;capitolo;anno_imp;importo;missione;missione_nome;programma;macro;denominazione;match
DD 7321/2025;021750006001;2025;7.403,39;01;Servizi istituzionali, generali e di gestione;7;3;SERVIZIO ELETTORALE - SPESE DERIVANTI DA AGGIORNAMENTO LISTE ELETTORALI DA DISPOSIZIONI MINISTERIALI - Sett.018;exact
DD 7359/2025;141200000001;2025;250.000,00;10;Trasporti e diritto alla mobilità;5;2;PIANO URBANO DEI PARCHEGGI -PARCHEGGIO PIAZZA BENGASI DI INTERSCAMBIO CON LINEA 1 METROPOLITANA DI TORINO - VEDASI CAP. 31760005 ENTRATA - settore 033;exact
DD 7359/2025;141200000001;2026;184.444,93;10;Trasporti e diritto alla mobilità;5;2;PIANO URBANO DEI PARCHEGGI -PARCHEGGIO PIAZZA BENGASI DI INTERSCAMBIO CON LINEA 1 METROPOLITANA DI TORINO - VEDASI CAP. 31760005 ENTRATA - settore 033;exact
DD 7364/2025;046150018004;2025;9.972,28;04;Istruzione e diritto allo studio;6;3;APP. AVANZO TRASFERIMENTI - PROGETTI EDUCATIVI - PRESTAZIONI DI SERVIZI -PROGETTI EDUCATIVI ED ALTRE ATTIVITA' PER IL SISTEMA EDUCATIVO - VEDANSI CAPP. 15100008-15100050 ENTRATA - settore 007;exact
DD 7406/2025;009150002001;2025;6.000,00;01;Servizi istituzionali, generali e di gestione;8;3;GABINETTO DEL SINDACO - ACQUISTO DI SERVIZI - LICENZE D'USO PER SOFTWARE - sett. 001;exact
DD 7406/2025;003850006001;2025;2.476,56;01;Servizi istituzionali, generali e di gestione;11;3;GABINETTO DEL SINDACO - COMUNICAZIONE ISTITUZIONALE ED INFORMAZIONE - PRESTAZIONI DI SERVIZI - SPESE PER LA COMUNICAZIONE - settore 001;exact
DD 7417/2025;126150001002;2026;28.779,80;04;Istruzione e diritto allo studio;1;2;SCUOLE MATERNE - ACQUISTI - MOBILI E ARREDI UFFICI - settore 007;exact
DD 7480/2025;118600000002;2025;7.320,00;01;Servizi istituzionali, generali e di gestione;8;2;ACQUISTO ATTREZZATURE E SOFTWARE PER SISTEMA INFORMATIVO - settore 027;exact
DD 7496/2025;054200001006;2026;26.901,00;06;Politiche giovanili, sport e tempo libero;1;3;SPORT E TEMPO LIBERO - SPESE GENERALI - MANUTENZIONE E PULIZIA LOCALI - settore 062 - S.R.E. IVA;exact
DD 7512/2025;132200004006;2025;16.104,00;05;Tutela e valorizzazione dei beni e attività culturali;2;2;PNRR M5C2-I2.2 CUP C14H22000020006 PIU A2 - RIFACIMENTO SITO BIBLIOTECHE CIVICHE TORINESI - VEDASI CAP. 31520008 ENTRATA - SETT. 27;exact
DD 757/2025;038600005001;2025;20.121,57;04;Istruzione e diritto allo studio;6;3;SCUOLE MATERNE - ACQUISTO DI SERVIZI - PULIZIA - ASSISTENZA EDUCATIVA - SERVIZI ACCESSORI - settore 007;exact
DD 7608/2025;080200009001;2025;2.184,27;12;Diritti sociali, politiche sociali e famiglia;1;3;ASILI NIDO ED INTERVENTI INNOVATIVI PER LA PRIMA INFANZIA - ACQUISTO DI SERVIZI - NIDI E SERVIZI CONVENZIONATI - S.R.E. IVA - settore 007;exact
DD 7608/2025;080200009001;2026;10.585,33;12;Diritti sociali, politiche sociali e famiglia;1;3;ASILI NIDO ED INTERVENTI INNOVATIVI PER LA PRIMA INFANZIA - ACQUISTO DI SERVIZI - NIDI E SERVIZI CONVENZIONATI - S.R.E. IVA - settore 007;exact
DD 7617/2025;063320009001;2025;14.993,80;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;1;3;PONTI - VIE D'ACQUA - INFRASTRUTTURE - PRESTAZIONI DI SERVIZI - MANUTENZIONE PONTI, ALVEI FLUVIALI E RIVI COLLINARI - settore 034;exact
DD 7626/2025;132200004003;2025;25.194,22;05;Tutela e valorizzazione dei beni e attività culturali;2;2;PNRR M5C2-I2.2 CUP C14H22000020006 PIU A2 -ACQUISTO ATTREZZATURE INFORMATICHE, IMPIANTI AUDIOVISIVI E SISTEMA DI VIDEOSORVEGLIANZA PER LE BIBLIOTECHE CIVICHE TORINESI - VED. CAP. 31520008 E. - S. 25;exact
DD 7646/2025;002610002001;2026;5.580,64;01;Servizi istituzionali, generali e di gestione;11;3;ALTRI SERVIZI GENERALI - ACQUISTO BENI DI CONSUMO - GIORNALI E RIVISTE - settore 005;exact
DD 7706/2025;153500001002;2026;80.000,00;12;Diritti sociali, politiche sociali e famiglia;1;2;ASILI NIDO - ACQUISTI - MOBILI E ARREDI UFFICI - settore 007 - R.IVA;exact
DD 7706/2025;126150001002;2026;70.140,52;04;Istruzione e diritto allo studio;1;2;SCUOLE MATERNE - ACQUISTI - MOBILI E ARREDI UFFICI - settore 007;exact
DD 7749/2025;078400001001;2026;104.499,99;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;2;3;VERDE PUBBLICO - ACQUISTO DI SERVIZI - LAVORI E MANUTENZIONI - settore 046;exact
DD 7792/2025;080200009001;2025;2.704,34;12;Diritti sociali, politiche sociali e famiglia;1;3;ASILI NIDO ED INTERVENTI INNOVATIVI PER LA PRIMA INFANZIA - ACQUISTO DI SERVIZI - NIDI E SERVIZI CONVENZIONATI - S.R.E. IVA - settore 007;exact
DD 7792/2025;080200003001;2026;13.105,64;12;Diritti sociali, politiche sociali e famiglia;1;3;ASILI NIDO ED INTERVENTI INNOVATIVI PER LA PRIMA INFANZIA - ACQUISTO DI SERVIZI - GESTIONE ESTERNA NIDI - S.R.E. IVA - settore 007 - R.IVA;exact
DD 7795/2025;026900003001;2025;6.980,31;01;Servizi istituzionali, generali e di gestione;8;3;SISTEMI INFORMATIVI - ACQUISTO DI SERVIZI - SISTEMA INFORMATIVO COMUNALE - settore 027;exact
DD 7835/2025;006800009001;2025;1.400,00;01;Servizi istituzionali, generali e di gestione;10;3;PERSONALE - ACQUISTO DI SERVIZI - SPESE PER FORMAZIONE DEI LAVORATORI DELLA PUBBLICA AMMINISTRAZIONE DERIVANTI DA OBBLIGHI DI LEGGE - settore 004;exact
DD 7835/2025;006800018001;2025;5.200,00;01;Servizi istituzionali, generali e di gestione;10;3;PERSONALE - ACQUISTO DI SERVIZI - AGGIORNAMENTO E FORMAZIONE DEI LAVORATORI DELLA PUBBLICA AMMINISTRAZIONE - LEGGE N. 122/2010 ART. 6 COMMA 13 - settore 004;exact
DD 7835/2025;006800018001;2026;10.000,00;01;Servizi istituzionali, generali e di gestione;10;3;PERSONALE - ACQUISTO DI SERVIZI - AGGIORNAMENTO E FORMAZIONE DEI LAVORATORI DELLA PUBBLICA AMMINISTRAZIONE - LEGGE N. 122/2010 ART. 6 COMMA 13 - settore 004;exact
DD 7843/2025;118630008005;2026;113.216,00;01;Servizi istituzionali, generali e di gestione;8;2;SISTEMI INFORMATIVI - PN METRO PLUS - GESTIONE DELLA RELAZIONE CITTADINO - IMPRESE - TO1.1.2.1.E - VEDASI CAP.032500002001 ENTRATA - SETT.27;exact
DD 7882/2025;018940001006;2025;9.290,01;01;Servizi istituzionali, generali e di gestione;6;3;SISTEMA SICUREZZA E PRONTO INTERVENTO - PRESTAZIONI DI SERVIZI - MANUTENZIONE E PULIZIA LOCALI - settore 111;exact
DD 7882/2025;018940001006;2026;144,00;01;Servizi istituzionali, generali e di gestione;6;3;SISTEMA SICUREZZA E PRONTO INTERVENTO - PRESTAZIONI DI SERVIZI - MANUTENZIONE E PULIZIA LOCALI - settore 111;exact
DD 7895/2025;003300003001;2025;16.352,88;01;Servizi istituzionali, generali e di gestione;1;3;GABINETTO DEL SINDACO - COORD. AMM.VO - RAPPORTI CON LE ASSOCIAZIONI E CERIMONIALE - ACQUISTO DI MATERIALI - MATERIALI VARI - settore 001;exact
DD 7907/2025;003610002001;2025;7.265,00;01;Servizi istituzionali, generali e di gestione;1;3;GABINETTO DEL SINDACO - COORD. ATTIVITA' DI SUPPORTO AL CAPO GABINETTO - LOOK E SPONSORIZZAZIONI DELLA CITTA' - ATTIVITA' PROMOZIONALI URBANA DI LOOK E VARIE - settore 001;exact
DD 7907/2025;003610002001;2026;700,00;01;Servizi istituzionali, generali e di gestione;1;3;GABINETTO DEL SINDACO - COORD. ATTIVITA' DI SUPPORTO AL CAPO GABINETTO - LOOK E SPONSORIZZAZIONI DELLA CITTA' - ATTIVITA' PROMOZIONALI URBANA DI LOOK E VARIE - settore 001;exact
DD 7909/2025;033820001002;2025;;03;Ordine pubblico e sicurezza;1;3;POLIZIA MUNICIPALE - ACQUISTO BENI DI CONSUMO - FORNITURE VESTIARIO E CALZATURE - settore 048;exact
DD 7986/2025;017500001001;2025;22.700,31;01;Servizi istituzionali, generali e di gestione;6;3;EDIFICI COMUNALI GESTIONE TECNICA - ACQUISTO DI SERVIZI - INCARICHI PROFESSIONALI ALLA PROGETTAZIONE - settore 030;exact
DD 8019/2025;012600029001;2026;6.758,43;01;Servizi istituzionali, generali e di gestione;4;3;TRIBUTI E CATASTO - ACQUISTO DI SERVIZI - ACCESSO A BANCHE DATI E PUBBLICAZIONI ONLINE - settore 013;exact
DD 8040/2025;118800000008;2025;34.067,46;01;Servizi istituzionali, generali e di gestione;8;2;APP. AVANZO ACCANTONAMENTI 1526 - ACQUISTO ATTREZZATURE TECNOLOGICHE HARDWARE SISTEMI DI TELECOMUNICAZIONE E SICUREZZA - settore 027;exact
DD 8053/2025;002620006001;2026;45.000,00;01;Servizi istituzionali, generali e di gestione;11;3;ALTRI SERVIZI GENERALI - PRESTAZIONI DI SERVIZI - SPESE PUBBLICAZIONE BANDI - settore 005;exact
DD 8053/2025;002620006001;2027;45.000,00;01;Servizi istituzionali, generali e di gestione;11;3;ALTRI SERVIZI GENERALI - PRESTAZIONI DI SERVIZI - SPESE PUBBLICAZIONE BANDI - settore 005;exact
DD 8065/2025;070100010001;2026;3.500,00;08;Assetto del territorio ed edilizia abitativa;2;3;EDILIZIA RESIDENZIALE PUBBLICA - ACQUISTO DI SERVIZI - CONTROLLI SU AUTOCERTIFICAZIONI - COLLEGAMENTI A BANCHE DATI E DIRITTI DI SEGRETERIA - settore 104;exact
DD 8092/2025;051400010005;2025;23.790,00;05;Tutela e valorizzazione dei beni e attività culturali;2;3;CULTURA - PRESTAZIONI DI SERVIZI - SERVIZI PER INIZIATIVE CULTURALI - settore 065;exact
DD 8096/2025;026900003001;2025;31.628,30;01;Servizi istituzionali, generali e di gestione;8;3;SISTEMI INFORMATIVI - ACQUISTO DI SERVIZI - SISTEMA INFORMATIVO COMUNALE - settore 027;exact
DD 8108/2025;126150001002;2026;29.575,24;04;Istruzione e diritto allo studio;1;2;SCUOLE MATERNE - ACQUISTI - MOBILI E ARREDI UFFICI - settore 007;exact
DD 8113/2025;080200003001;2025;7.728,14;12;Diritti sociali, politiche sociali e famiglia;1;3;ASILI NIDO ED INTERVENTI INNOVATIVI PER LA PRIMA INFANZIA - ACQUISTO DI SERVIZI - GESTIONE ESTERNA NIDI - S.R.E. IVA - settore 007 - R.IVA;exact
DD 8163/2025;063320009001;2025;1.696,34;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;1;3;PONTI - VIE D'ACQUA - INFRASTRUTTURE - PRESTAZIONI DI SERVIZI - MANUTENZIONE PONTI, ALVEI FLUVIALI E RIVI COLLINARI - settore 034;exact
DD 8218/2025;082400068001;2025;6.100,00;06;Politiche giovanili, sport e tempo libero;2;3;LEGGE 285/97 - PROGETTI LEGGE 285/97 - PRESTAZIONI DI SERVIZI - SERVIZI DIVERSI - settore 050;exact
DD 8289/2025;056000007005;2025;3.800,00;06;Politiche giovanili, sport e tempo libero;1;3;CENTRI SPORTIVI - ACQUISTO DI BENI E SERVIZI - NOLEGGIO MACCHINE RASAGHIACCIO A CARICO DELLA CITTA' - S.R.E. IVA - settore 010 - R.IVA;exact
DD 8289/2025;057300005002;2026;73.810,00;06;Politiche giovanili, sport e tempo libero;1;4;MANIFESTAZIONI SPORTIVE - TRASFERIMENTI ED EROGAZIONI - CONTRIBUTI PER MANIFESTAZIONI NAZIONALI INTERNAZIONALI E PER ATTIVITA' SPORTIVE - settore 010;exact
DD 8289/2025;057300005002;2027;73.810,00;06;Politiche giovanili, sport e tempo libero;1;4;MANIFESTAZIONI SPORTIVE - TRASFERIMENTI ED EROGAZIONI - CONTRIBUTI PER MANIFESTAZIONI NAZIONALI INTERNAZIONALI E PER ATTIVITA' SPORTIVE - settore 010;exact
DD 8310/2025;056720011002;2026;9.797,67;01;Servizi istituzionali, generali e di gestione;6;3;INFRASTRUTTURE PER IL COMMERCIO E LO SPORT - ACQUISTO DI BENI E SERVIZI - ALTRE PRESTAZIONI PROFESSIONALI - S.R.E. IVA - settore 062 - R.IVA;exact
DD 8312/2025;012600024001;2026;;01;Servizi istituzionali, generali e di gestione;4;3;TRIBUTI E CATASTO - ACQUISTO DI SERVIZI - SERVIZI INFORMATICI - settore 013;exact
DD 8312/2025;012600024001;2027;23.463,04;01;Servizi istituzionali, generali e di gestione;4;3;TRIBUTI E CATASTO - ACQUISTO DI SERVIZI - SERVIZI INFORMATICI - settore 013;exact
DD 8312/2025;012600024001;2028;23.467,92;01;Servizi istituzionali, generali e di gestione;4;3;TRIBUTI E CATASTO - ACQUISTO DI SERVIZI - SERVIZI INFORMATICI - settore 013;exact
DD 8313/2025;002610005001;2026;14.814,80;01;Servizi istituzionali, generali e di gestione;11;3;ALTRI SERVIZI GENERALI - ACQUISTO BENI DI CONSUMO - ACQUISTO MATERIALI DI CONSUMO - MATERIALE VARIO - settore 005;exact
DD 8337/2025;118630001001;2025;16.957,52;01;Servizi istituzionali, generali e di gestione;8;3;SISTEMI INFORMATIVI - CONTRIBUTI AGLI INVESTIMENTI PER SISTEMA INFORMATIVO - settore 027;exact
DD 8340/2025;132200004002;2025;170.487,68;05;Tutela e valorizzazione dei beni e attività culturali;2;2;PNRR M5C2-I2.2 CUP C14H22000020006 PIU A2 - ACQUISTO ATTREZZATURE INFORMATICHE PER LE BIBLIOTECHE CIVICHE TORINESI - VEDASI CAP. 31520008 ENTRATA - SETT. 27;exact
DD 8350/2025;009150001001;2026;7.205,52;01;Servizi istituzionali, generali e di gestione;8;3;GABINETTO DEL SINDACO - RIPROGRAFIA - UTILIZZO BENI DI TERZI - NOLEGGIO ATTREZZATURE - settore 001;exact
DD 8350/2025;009150001001;2027;7.205,52;01;Servizi istituzionali, generali e di gestione;8;3;GABINETTO DEL SINDACO - RIPROGRAFIA - UTILIZZO BENI DI TERZI - NOLEGGIO ATTREZZATURE - settore 001;exact
DD 8350/2025;009150001001;2028;7.205,51;01;Servizi istituzionali, generali e di gestione;8;3;GABINETTO DEL SINDACO - RIPROGRAFIA - UTILIZZO BENI DI TERZI - NOLEGGIO ATTREZZATURE - settore 001;exact
DD 8356/2025;063320005002;2025;17.763,20;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;1;3;PONTI - VIE D'ACQUA - INFRASTRUTTURE - ACQUISTO DI BENI E SERVIZI - ALTRE PRESTAZIONI PROFESSIONALI - settore 034;exact
DD 8360/2025;088810004002;2025;9.000,00;12;Diritti sociali, politiche sociali e famiglia;1;3;LEGGE 285/97- PROGETTI LEGGE 285/97- PRESTAZIONI DI SERVIZI - ATTIVITA' FORMATIVE sett. 007;exact
DD 8360/2025;046150029001;2026;23.000,00;04;Istruzione e diritto allo studio;6;3;PROGETTI EDUCATIVI- PRESTAZIONI DI SERVIZI- ATTIVITA' FORMATIVE- sett. 007;exact
DD 8372/2025;057200007002;2026;29.670,40;06;Politiche giovanili, sport e tempo libero;1;3;CENTRI SPORTIVI - ACQUISTO DI BENI E SERVIZI - ALTRE PRESTAZIONI PROFESSIONALI - S.R.E. IVA- settore 010;exact
DD 8372/2025;057200007002;2027;29.670,40;06;Politiche giovanili, sport e tempo libero;1;3;CENTRI SPORTIVI - ACQUISTO DI BENI E SERVIZI - ALTRE PRESTAZIONI PROFESSIONALI - S.R.E. IVA- settore 010;exact
DD 8377/2025;012600024001;2026;3.111,00;01;Servizi istituzionali, generali e di gestione;4;3;TRIBUTI E CATASTO - ACQUISTO DI SERVIZI - SERVIZI INFORMATICI - settore 013;exact
DD 8377/2025;012600024001;2027;3.111,00;01;Servizi istituzionali, generali e di gestione;4;3;TRIBUTI E CATASTO - ACQUISTO DI SERVIZI - SERVIZI INFORMATICI - settore 013;exact
DD 8383/2025;098700012002;2025;7.930,00;14;Sviluppo economico e competitività;2;3;COMMERCIO E MERCATI - ACQUISTO DI BENI E SERVIZI - AZIONI A SUPPORTO DELLE ATTIVITA' DEL DISTRETTO URBANO DEL COMMERCIO DI TORINO - SETT. 134;exact
DD 8390/2025;054300003006;;9.045,08;06;Politiche giovanili, sport e tempo libero;1;3;PISCINE APERTE AL PUBBLICO TENNIS E PATTINAGGIO SUL GHIACCIO - ACQUISTI DI MATERIALI - S.R.E. IVA - ACCESSORI PER ATTIVITA' SPORTIVE E RICREATIVE - settore 086;exact
DD 8411/2025;045800005001;2025;24.330,00;04;Istruzione e diritto allo studio;6;3;ASSISTENZA SCOLASTICA - ACQUISTO DI SERVIZI - PULIZIA EDIFICI SCOLASTICI - Sett. 007;exact
DD 8414/2025;046500001006;2025;3.000,00;04;Istruzione e diritto allo studio;6;3;SERVIZI AUSILIARI ALL' ISTRUZIONE - SPESE GENERALI - MANUTENZIONE E PULIZIA LOCALI - settore 007;exact
DD 8424/2025;098700011001;2025;59.902,00;14;Sviluppo economico e competitività;2;3;COMMERCIO E MERCATI - ACQUISTO DI BENI E SERVIZI - ATTIVITA' DI PROMOZIONE DEL COMMERCIO - SETT. 134;exact
DD 8424/2025;098700001012;2026;40.138,00;14;Sviluppo economico e competitività;2;3;APP. AVANZO TRASFERIMENTI - COMMERCIO E ATTIVITA' PRODUTTIVE - ACQUISTO DI SERVIZI - INIZIATIVE PER LA QUALIF. E PROMOZIONE DEI LUOGHI DEL COMMERCIO VEDASI CAP. 015000087001 ENTRATA- settore 016 1475;exact
DD 8451/2025;164150001013;2025;16.100,24;14;Sviluppo economico e competitività;2;2;APP. AVANZO LEGGE - COMMERCIO - ACQUISTI DI BENI PER LA QUALIFICAZIONE DEI LUOGHI DEL COMMERCIO - VEDASI CAP. 37150000 ENTRATA - settore 016;exact
DD 8471/2025;098700012003;2025;9.516,00;14;Sviluppo economico e competitività;2;3;COMMERCIO E MERCATI - ACQUISTO DI BENI E SERVIZI - INIZIATIVE PER IL COMMERCIO - MANIFESTAZIONI - SETT. 134;exact
DD 8483/2025;018650002002;2025;31.524,00;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;8;3;SPESE PER AZIONI E INTERVENTI DI ENERGY MANAGEMENT - settore 008;exact
DD 8483/2025;018650002002;2026;60.000,00;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;8;3;SPESE PER AZIONI E INTERVENTI DI ENERGY MANAGEMENT - settore 008;exact
DD 8483/2025;018650002002;2027;60.000,00;09;Sviluppo sostenibile e tutela del territorio e dell'ambiente;8;3;SPESE PER AZIONI E INTERVENTI DI ENERGY MANAGEMENT - settore 008;exact
DD 8508/2025;018940003001;2025;55.754,00;01;Servizi istituzionali, generali e di gestione;6;3;SISTEMA SICUREZZA E PRONTO INTERVENTO - PRESTAZIONI DI SERVIZI - ATTUAZIONE DISPOSTI DI LEGGE - D.LGS.81/2008 - settore 111;exact
DD 8508/2025;018940003001;2026;37.795,60;01;Servizi istituzionali, generali e di gestione;6;3;SISTEMA SICUREZZA E PRONTO INTERVENTO - PRESTAZIONI DI SERVIZI - ATTUAZIONE DISPOSTI DI LEGGE - D.LGS.81/2008 - settore 111;exact
DD 8508/2025;018940003001;2027;46.774,80;01;Servizi istituzionali, generali e di gestione;6;3;SISTEMA SICUREZZA E PRONTO INTERVENTO - PRESTAZIONI DI SERVIZI - ATTUAZIONE DISPOSTI DI LEGGE - D.LGS.81/2008 - settore 111;exact
DD 8516/2025;026900017001;2025;210.295,55;01;Servizi istituzionali, generali e di gestione;8;3;SISTEMI INFORMATIVI - ACQUISTO DI BENI E SERVIZI - LICENZE D'USO PER SOFTWARE - SETT. 27;exact
DD 8517/2025;026900003001;2026;43.173,75;01;Servizi istituzionali, generali e di gestione;8;3;SISTEMI INFORMATIVI - ACQUISTO DI SERVIZI - SISTEMA INFORMATIVO COMUNALE - settore 027;exact
DD 8518/2025;020650007001;2025;48.156,99;01;Servizi istituzionali, generali e di gestione;6;3;EDILIZIA ABITATIVA PUBBLICA E PER IL SOCIALE - ACQUISTO DI SERVIZI - INCARICHI DI PROGETTAZIONE - Settore 063;exact
DD 8543/2025;002620004001;2026;15.000,00;01;Servizi istituzionali, generali e di gestione;11;3;ALTRI SERVIZI GENERALI - PRESTAZIONI DI SERVIZI - MANUTENZIONE MOBILI E ATTREZZATURE - settore 005;exact
DD 8543/2025;002620004001;2027;15.000,00;01;Servizi istituzionali, generali e di gestione;11;3;ALTRI SERVIZI GENERALI - PRESTAZIONI DI SERVIZI - MANUTENZIONE MOBILI E ATTREZZATURE - settore 005;exact
DD 8543/2025;002620004001;2028;15.000,00;01;Servizi istituzionali, generali e di gestione;11;3;ALTRI SERVIZI GENERALI - PRESTAZIONI DI SERVIZI - MANUTENZIONE MOBILI E ATTREZZATURE - settore 005;exact
DD 8543/2025;002620004001;2029;15.000,00;01;Servizi istituzionali, generali e di gestione;11;3;ALTRI SERVIZI GENERALI - PRESTAZIONI DI SERVIZI - MANUTENZIONE MOBILI E ATTREZZATURE - settore 005;exact
DD 8543/2025;002620004001;2030;15.000,00;01;Servizi istituzionali, generali e di gestione;11;3;ALTRI SERVIZI GENERALI - PRESTAZIONI DI SERVIZI - MANUTENZIONE MOBILI E ATTREZZATURE - settore 005;exact
DD 8550/2025;018940004001;2025;19.184,00;01;Servizi istituzionali, generali e di gestione;6;3;SISTEMA SICUREZZA E PRONTO INTERVENTO - PRESTAZIONI DI SERVIZI - FORMAZIONE ED INFORMAZIONE - PUBBLICAZIONI - D.LGS.81/2008 - settore 111;exact
DD 8564/2025;026900017001;2025;10.492,00;01;Servizi istituzionali, generali e di gestione;8;3;SISTEMI INFORMATIVI - ACQUISTO DI BENI E SERVIZI - LICENZE D'USO PER SOFTWARE - SETT. 27;exact
DD 8568/2025;060500009002;2025;235.000,00;07;Turismo;1;3;TURISMO - ACQUISTO DI BENI E SERVIZI - INIZIATIVE E MANIFESTAZIONI NAZIONALI ED INTERNAZIONALI ANCHE A RILIEVO TURISTICO - sett.0 69;exact
DD 8568/2025;060500009002;2026;50.000,00;07;Turismo;1;3;TURISMO - ACQUISTO DI BENI E SERVIZI - INIZIATIVE E MANIFESTAZIONI NAZIONALI ED INTERNAZIONALI ANCHE A RILIEVO TURISTICO - sett.0 69;exact
DD 8569/2025;048700002001;2025;29.999,80;05;Tutela e valorizzazione dei beni e attività culturali;2;3;BIBLIOTECHE CIVICHE - ACQUISTO DI MATERIALI - MATERIALE TECNICO E VARIO - settore 025;exact
DD 8579/2025;005900000007;2025;1.755,14;01;Servizi istituzionali, generali e di gestione;2;3;SEGRETERIA GENERALE - SPESE GENERALI DI FUNZIONAMENTO - MANUTENZIONE E PULIZIA LOCALI - settore 030;exact
DD 8579/2025;017300000006;2025;1.808,08;01;Servizi istituzionali, generali e di gestione;6;3;UFFICIO TECNICO - SPESE GENERALI DI FUNZIONAMENTO - MANUTENZIONE E PULIZIA LOCALI - settore 030;exact
DD 8579/2025;022600001006;2025;2.568,32;01;Servizi istituzionali, generali e di gestione;7;3;ELEZIONI E CONSULTAZIONI POPOLARI - ANAGRAFE E STATO CIVILE - SPESE GENERALI - SPESE DI FUNZIONAMENTO - MANUTENZIONE E PULIZIA LOCALI - settore 030;exact
DD 8579/2025;033900001007;2025;2.004,11;03;Ordine pubblico e sicurezza;1;3;POLIZIA LOCALE E AMMINISTRATIVA - SPESE GENERALI - SPESE DI FUNZIONAMENTO - MANUTENZIONE E PULIZIA LOCALI - settore 030;exact
DD 8579/2025;048600001006;2025;1.258,35;05;Tutela e valorizzazione dei beni e attività culturali;2;3;BIBLIOTECHE CIVICHE - SPESE GENERALI - MANUTENZIONE E PULIZIA LOCALI - settore 030;exact
DD 8579/2025;017500004001;2025;699,01;01;Servizi istituzionali, generali e di gestione;6;3;EDIFICI COMUNALI GESTIONE TECNICA - ACQUISTO DI SERVIZI - ATTUAZIONE DISPOSTI DI LEGGE - D.LGS.81/2008 - settore 030;exact
DD 8579/2025;001500001004;2025;422,90;01;Servizi istituzionali, generali e di gestione;11;3;ALTRI SERVIZI GENERALI - PRESTAZIONI DI SERVIZI - SPESE DI FUNZIONAMENTO - MANUTENZIONE E PULIZIA LOCALI - settore 030;exact
DD 8579/2025;026100000006;2025;678,23;01;Servizi istituzionali, generali e di gestione;11;3;AVVOCATURA - SPESE GENERALI DI FUNZIONAMENTO - MANUTENZIONE E PULIZIA LOCALI - settore 030;exact
DD 8579/2025;059000001004;2025;209,64;07;Turismo;1;3;TURISMO - SPESE GENERALI - MANUTENZIONE E PULIZIA LOCALI - settore 030;exact
DD 8579/2025;087800001006;2025;939,23;15;Politiche per il lavoro e la formazione professionale;1;3;SERVIZI PER LO SVILUPPO DEL MERCATO DEL LAVORO - SPESE GENERALI - MANUTENZIONE E PULIZIA LOCALI - settore 030;exact
DD 8579/2025;028000000003;2026;15.006,00;01;Servizi istituzionali, generali e di gestione;6;3;DEMOLIZIONE STRUTTURE - settore 030;exact
DD 8579/2025;003100000008;2025;923,75;01;Servizi istituzionali, generali e di gestione;1;3;ORGANI ISTITUZIONALI - COORD. AMM.VO - RAPPORTI CON LE ASSOCIAZIONI E CERIMONIALE - SPESE GENERALI DI FUNZIONAMENTO - MANUTENZIONE E PULIZIA LOCALI - settore 030;exact
DD 8579/2025;008400000007;2025;2.313,98;01;Servizi istituzionali, generali e di gestione;3;3;GESTIONE ECONOMICO, FINANZIARIA, PROGRAMMAZ. E PROVVEDITORATO - SPESE GENERALI DI FUNZIONAMENTO - MANUTENZIONE E PULIZIA LOCALI - settore 030;exact
DD 8579/2025;010600001007;2025;1.597,47;01;Servizi istituzionali, generali e di gestione;3;3;PARTECIPAZIONI COMUNALI - SPESE GENERALI - MANUTENZIONE E PULIZIA LOCALI - settore 030;exact
DD 8580/2025;017500001001;2025;24.124,62;01;Servizi istituzionali, generali e di gestione;6;3;EDIFICI COMUNALI GESTIONE TECNICA - ACQUISTO DI SERVIZI - INCARICHI PROFESSIONALI ALLA PROGETTAZIONE - settore 030;exact
DD 8581/2025;014200000007;2026;47.632,08;01;Servizi istituzionali, generali e di gestione;5;3;GESTIONE DEI BENI DEMANIALI E PATRIMONIALI - SPESE GENERALI DI FUNZIONAMENTO - MANUTENZIONE E PULIZIA LOCALI - settore 030;exact
DD 8581/2025;017500004001;2026;19.398,89;01;Servizi istituzionali, generali e di gestione;6;3;EDIFICI COMUNALI GESTIONE TECNICA - ACQUISTO DI SERVIZI - ATTUAZIONE DISPOSTI DI LEGGE - D.LGS.81/2008 - settore 030;exact
DD 8581/2025;028000000003;2026;69.398,78;01;Servizi istituzionali, generali e di gestione;6;3;DEMOLIZIONE STRUTTURE - settore 030;exact
DD 8581/2025;014200000007;2026;7.045,20;01;Servizi istituzionali, generali e di gestione;5;3;GESTIONE DEI BENI DEMANIALI E PATRIMONIALI - SPESE GENERALI DI FUNZIONAMENTO - MANUTENZIONE E PULIZIA LOCALI - settore 030;exact
DD 8581/2025;017500005001;2026;9.700,00;01;Servizi istituzionali, generali e di gestione;6;3;EDIFICI COMUNALI GESTIONE TECNICA - ACQUISTO DI SERVIZI - RIMOZIONE E SMALTIMENTO DI RIFIUTI TOSSICO-NOCIVI E DI ALTRI MATERIALI - Set 030;exact
