cig;cig_accordo_quadro;numero_gara;oggetto_gara;importo_complessivo_gara;n_lotti_componenti;oggetto_lotto;importo_lotto;oggetto_principale_contratto;stato;settore;luogo_istat;provincia;data_pubblicazione;data_scadenza_offerta;cod_tipo_scelta_contraente;tipo_scelta_contraente;cod_modalita_realizzazione;modalita_realizzazione;codice_ausa;cf_amministrazione_appaltante;denominazione_amministrazione_appaltante;sezione_regionale;id_centro_costo;denominazione_centro_costo;anno_pubblicazione;mese_pubblicazione;cod_cpv;descrizione_cpv;flag_prevalente;COD_MOTIVO_CANCELLAZIONE;MOTIVO_CANCELLAZIONE;DATA_CANCELLAZIONE;DATA_ULTIMO_PERFEZIONAMENTO;COD_MODALITA_INDIZIONE_SPECIALI;MODALITA_INDIZIONE_SPECIALI;COD_MODALITA_INDIZIONE_SERVIZI;MODALITA_INDIZIONE_SERVIZI;DURATA_PREVISTA;COD_STRUMENTO_SVOLGIMENTO;STRUMENTO_SVOLGIMENTO;FLAG_URGENZA;COD_MOTIVO_URGENZA;MOTIVO_URGENZA;FLAG_DELEGA;FUNZIONI_DELEGATE;CF_SA_DELEGANTE;DENOMINAZIONE_SA_DELEGANTE;CF_SA_DELEGATA;DENOMINAZIONE_SA_DELEGATA;IMPORTO_SICUREZZA;TIPO_APPALTO_RISERVATO;CUI_PROGRAMMA;FLAG_PREV_RIPETIZIONI;COD_IPOTESI_COLLEGAMENTO;IPOTESI_COLLEGAMENTO;CIG_COLLEGAMENTO;COD_ESITO;ESITO;DATA_COMUNICAZIONE_ESITO;FLAG_PNRR_PNC;n_aggiudicazioni;agg_importo_aggiudicazione;agg_data_aggiudicazione_definitiva;agg_esito;agg_criterio_aggiudicazione;agg_ribasso_aggiudicazione;agg_num_imprese_offerenti;agg_num_imprese_invitate;agg_num_imprese_richiedenti;agg_id_aggiudicazione;n_aggiudicatari;aggiudicatario_cf;aggiudicatario_denominazione;aggiudicatario_ruolo;aggiudicatari_tutti;dd_numeri;n_dd
B44F1B94B1;;G00708-69100c64-6f2d-486e-a54b-62760454ff34;PROCEDURA APERTA N. 48/2024 - SERVIZI DI MANUTENZIONE ORDINARIA DELLE AREE VERDI DELLA CITTÃÃÃÂ  DI TORINO - 8 LOTTI;26900820.79;8;TERRITORIALE - CIRCOSCRIZIONI 5 E 6;4435970.93;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-01-22;2025-02-06;1;PROCEDURA APERTA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;1;77313000-7;SERVIZI DI MANUTENZIONE PARCHI;1;;;;2025-01-22;;;;;971.0;;;1;7.0;NON APPLICABILE;0;;;;;;;LA PARTECIPAZIONE NON È RISERVATA.;S00514490010202400092;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;1.0;AGGIUDICATA;2025-09-03;0;1;2539456.12;2025-06-03;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: COMPETIZIONE SOLO IN BASE A CRITERI QUALITATIVI;5.145;2;;;17588702;3;09434620010;CONSORZIO COMPAGNIA DEI SERVIZI - SOCIETA' COOPERATIVA SIGLABILE ALTERNATIVAMENTE C.D.S.- S.C. O COMPAGNIA DEI SERVIZI S.C. O COM.SER. S.C.;MANDATARIA;"CONSORZIO COMPAGNIA DEI SERVIZI - SOCIETA' COOPERATIVA SIGLABILE ALTERNATIVAMENTE C.D.S.- S.C. O COMPAGNIA DEI SERVIZI S.C. O COM.SER. S.C. (09434620010; MANDATARIA) | STRANAIDEA - SOCIETA' COOPERATIVA SOCIALE IMPRESA SOCIALE SIGLABILE STRANAIDEA - S.C.S. IMPRESA SOCIALE (05188910011; MANDANTE) | COOPERATIVA SOCIALE P.G. FRASSATI DI PRODUZIONE E LAVORO SOCIETA' COOPERATIVA SOCIALE E.T.S. SIGLABILE: COOPERATIVA SOCIALE P.G. FRASSATI DI PRODUZIONE E LAVORO S.C.S. E.T.S. (06484280018; MANDANTE)";DD 2199/2025|DD 7001/2025;2
B54881FFCE;;PCP-20250121-09562;PA 62/2022 INTERVENTI STRAORDINARI DI RIPRISTINO E RISANAMENTO DEL PATRIMONIO ARBOREO - AFFIDAMENTO SERVIZI ANALOGHI PER ULTERIORI INTERVENTI STRAORDINARI DI RIPRISTINO E RISANAMENTO DEL PATRIMONIO ARBOREO DEI VIALI URBANI LOTTO 1;55737.7;1;PA 62/2022 INTERVENTI STRAORDINARI DI RIPRISTINO E RISANAMENTO DEL PATRIMONIO ARBOREO - AFFIDAMENTO SERVIZI ANALOGHI PER ULTERIORI INTERVENTI STRAORDINARI DI RIPRISTINO E RISANAMENTO DEL PATRIMONIO ARBOREO DEI VIALI URBANI LOTTO 1;55737.7;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-01-22;2025-01-21;98;ALTRA PROCEDURA A FASE UNICA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;1;77341000-2;POTATURA DI ALBERI;1;;;;2025-01-21;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-01-21;0;1;55737.7;2024-12-05;AGGIUDICATA;;0.0;;;;14817982;1;03717670016;LA NUOVA COOPERATIVA SOCIETA' COOPERATIVA SOCIALE IMPRESA SOCIALE SIGLABILE COOPERATIVA SOCIALE LA NUOVA COOPERATIVA;OPERATORE ECONOMICO MONOSOGGETTIVO;"LA NUOVA COOPERATIVA SOCIETA' COOPERATIVA SOCIALE IMPRESA SOCIALE SIGLABILE COOPERATIVA SOCIALE LA NUOVA COOPERATIVA (03717670016; OPERATORE ECONOMICO MONOSOGGETTIVO)";;0
B542F1017E;93762251A5;CONSIP_ORDINE_8327545;ACQUISTO BUONI PASTO NON NOMINATIVI PER LE ORGANIZZAZIONI CONVENZIONATE DI PROTEZIONE CIVILE DEL COMUNE DI TORINO - VALORE NOMINALE EURO 7,00/CAD;3840.0;1;ADESIONE ACCORDO QUADRO CONSIP BUONI PASTO 10 - FORNITURA DI N. 600 BUONI PASTO CARTACEI NON PERSONALI PER I VOLONTARI DELLE ODV DI PROTEZIONE CIVILE CONVENZIONATE CON LA CITTÀ;3840.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-01-20;2025-01-20;24;AFFIDAMENTO DIRETTO;11;CONTRATTO D'APPALTO DISCENDENTE DA ACCORDO QUADRO/CONVENZIONE SENZA SUCCESSIVO CONFRONTO COMPETITIVO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;1F8543BE-C2C1-4B43-956C-F7BB5FFCADBD;08 - AREA 4;2025;1;30199770-8;BUONI PASTO;1;;;;2025-01-20;;;;;;;;0;;;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-01-20;0;1;3840.0;2025-01-23;AGGIUDICATA;;0.0;;;;14795272;1;05066690156;PELLEGRINI S.P.A.;OPERATORE ECONOMICO MONOSOGGETTIVO;"PELLEGRINI S.P.A. (05066690156; OPERATORE ECONOMICO MONOSOGGETTIVO)";;0
B479387F3B;;PTE di servizi_Fiscalità nuove funzioni perequative e tari;PTE DI SERVIZI_FISCALITÀ NUOVE FUNZIONI PEREQUATIVE E TARI;209467.14;1;PTE DI SERVIZI_FISCALITÀ FUNZIONI PEREQUATIVE E TARI;209467.14;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-01-08;2024-11-26;25;AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE;999;ND;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;1;72500000-0;SERVIZI INFORMATICI;1;;;;2024-11-26;;;;;;;;0;;;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2024-11-26;0;1;209467.14;2024-11-20;AGGIUDICATA;;0.0;;;;14020624;1;01995120019;CONSORZIO PER IL SISTEMA INFORMATIVO*(CSI PIEMONTE);;"CONSORZIO PER IL SISTEMA INFORMATIVO*(CSI PIEMONTE) (01995120019; )";DD 8574/2024;1
B528CFE0D8;;CONSIP_ORDINE_8313492;ORDINE DIRETTO;21400.0;1;NOLEGGIO PC;21400.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-01-15;2025-01-13;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;1F8543BE-C2C1-4B43-956C-F7BB5FFCADBD;08 - AREA 4;2025;1;30213000-5;COMPUTER PERSONALI;1;;;;2025-01-13;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-01-13;0;1;21400.0;2025-01-31;AGGIUDICATA;;0.0;;;;14694530;1;08164120019;OFFICE CUSTOMER SERVICES S.R.L. SIGLABILE O.C.S. S.R.L.;OPERATORE ECONOMICO MONOSOGGETTIVO;"OFFICE CUSTOMER SERVICES S.R.L. SIGLABILE O.C.S. S.R.L. (08164120019; OPERATORE ECONOMICO MONOSOGGETTIVO)";;0
B522FB559D;;CONSIP_RDO_4953366;REDAZIONE DELLA RELAZIONE TECNICA DI RESTAURO E DIREZIONE OPERATIVA PER LE OPERE DI RESTAURO NELL'AMBITO DEI LAVORI DI RECUPERO E RESTAURO DELL'EDIFICIO DI VIA CORTE D'APPELLO 16 - CURIA MAXIMA;5000.0;1;REDAZIONE DELLA RELAZIONE TECNICA DI RESTAURO E DIREZIONE OPERATIVA PER LE OPERE DI RESTAURO NELL'AMBITO DEI LAVORI DI RECUPERO E RESTAURO DELL'EDIFICIO DI VIA CORTE D'APPELLO 16 CURIA MAXIMA;5000.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-01-10;2025-01-09;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;1;92522200-8;SERVIZI DI SALVAGUARDIA DI EDIFICI STORICI;1;;;;2025-01-09;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-01-09;0;1;5000.0;2025-01-09;AGGIUDICATA;;0.0;;;;14672617;1;09120370011;CENTRO PER LA CONSERVAZIONE ED IL RESTAURO DEI BENI CULTURALI - LA VENARIA REALE;OPERATORE ECONOMICO MONOSOGGETTIVO;"CENTRO PER LA CONSERVAZIONE ED IL RESTAURO DEI BENI CULTURALI - LA VENARIA REALE (09120370011; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 1888/2025;1
B5476B4024;;PCP-20250121-06277;PA 100/2023 SERVIZIO DI CURA DEL PATRIMONIO ARBOREO DELLA CITTA' - AFFIDAMENTO SERVIZI ANALOGHI PER ULTERIORI SERVIZI DI CURA DEL PATRIMONIO ARBOREO DELLA CITTA' - LOTTO 2;39704.79;1;PA 100/2023 SERVIZI DI CURA DEL PATRIMONIO ARBOREO DELLA CITTA'- SERVIZI ANALOGHI LOTTO 2;39704.79;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-01-22;2025-01-21;98;ALTRA PROCEDURA A FASE UNICA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;1;77211500-7;SERVIZI DI MANUTENZIONE ALBERI;1;;;;2025-01-21;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-01-21;0;1;39704.79;2024-12-14;AGGIUDICATA;;0.0;;;;14813293;1;05911040011;M.A.V.E.S. S.R.L.;OPERATORE ECONOMICO MONOSOGGETTIVO;"M.A.V.E.S. S.R.L. (05911040011; OPERATORE ECONOMICO MONOSOGGETTIVO)";;0
B44F1BB657;;G00708-69100c64-6f2d-486e-a54b-62760454ff34;PROCEDURA APERTA N. 48/2024 - SERVIZI DI MANUTENZIONE ORDINARIA DELLE AREE VERDI DELLA CITTÃÃÃÂ  DI TORINO - 8 LOTTI;26900820.79;8;TERRITORIALE - COLLINA;3370910.14;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-01-22;2025-02-06;1;PROCEDURA APERTA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;1;77313000-7;SERVIZI DI MANUTENZIONE PARCHI;1;;;;2025-01-22;;;;;971.0;;;1;7.0;NON APPLICABILE;0;;;;;;;LA PARTECIPAZIONE NON È RISERVATA.;S00514490010202400822;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;1.0;AGGIUDICATA;2025-09-03;0;1;1931209.73;2025-06-03;AGGIUDICATA;OFFERTA ECONOMICAMENTE PIÙ VANTAGGIOSA: COMPETIZIONE SOLO IN BASE A CRITERI QUALITATIVI;11.17;2;;;17588702;1;03717670016;LA NUOVA COOPERATIVA SOCIETA' COOPERATIVA SOCIALE IMPRESA SOCIALE SIGLABILE COOPERATIVA SOCIALE LA NUOVA COOPERATIVA;OPERATORE ECONOMICO MONOSOGGETTIVO;"LA NUOVA COOPERATIVA SOCIETA' COOPERATIVA SOCIALE IMPRESA SOCIALE SIGLABILE COOPERATIVA SOCIALE LA NUOVA COOPERATIVA (03717670016; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 2199/2025|DD 3156/2025|DD 3139/2025|DD 4523/2025|DD 4986/2025|DD 7134/2025;6
B52D0FAB11;;CONSIP_RDO_4874288;SERVIZIO PER LA REALIZZAZIONE DI INIZIATIVE ORIENTATIVE : SETTIMANE DELL'ORIENTAMENTO E SITO PERMANENTE DELL'ORIENTAMENTO.;66061.47;1;SERVIZIO VOLTO ALLA REALIZZAZIONE DI INIZIATIVE ORIENTATIVE. SETTIMANE DELL'ORIENTAMENTO;66061.47;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-01-15;2025-01-14;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;9AD47F5D-730F-48CF-83DC-5BE4A0D819BF;08 - DIVISIONE SERVIZI EDUCATIVI;2025;1;98113000-8;SERVIZI PRESTATI DA ORGANIZZAZIONI SPECIALIZZATE;1;;;;2025-01-14;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-01-14;0;1;66061.47;2025-02-10;AGGIUDICATA;;0.0;;;;14710942;1;05338190019;ORGANIZZAZIONE PER LA RICREAZIONE SOCIALE - SOC. COOP. SOC.;OPERATORE ECONOMICO MONOSOGGETTIVO;"ORGANIZZAZIONE PER LA RICREAZIONE SOCIALE - SOC. COOP. SOC. (05338190019; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 447/2025|DD 1886/2025;2
B5485FCC69;;CONSIP_RDO_4995577;AFF. DIRETTO ART. 50 COMMA 1 LETT. A) D.LGS. 36/2023 - MANUTENZIONE ORDINARIA MANUFATTI CONTENENTI AMIANTO/FAV PRESENTI NELLE SCUOLE DELLA CITTÀ - ANNO 2025;17576.82;1;MANUTENZIONE ORDINARIA MANUFATTI CONTENENTI AMIANTO/FAV PRESENTI NELLE SCUOLE DELLA CITTÀ. ANNO 2025;17576.82;LAVORI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-01-22;2025-01-21;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;1;45112340-0;LAVORI DI DECONTAMINAZIONE DI TERRENI;1;;;;2025-01-21;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;1300.0;;;;;;;1.0;AGGIUDICATA;2025-01-21;0;1;17576.82;2025-01-21;AGGIUDICATA;;0.0;;;;14817447;1;02551890995;CAT SERVIZI S.R.L.;OPERATORE ECONOMICO MONOSOGGETTIVO;"CAT SERVIZI S.R.L. (02551890995; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 689/2025|DD 1243/2025;2
B547F343D4;;PCP-20250121-07818;PA 100/2023 SERVIZIO DI CURA DEL PATRIMONIO ARBOREO DELLA CITTA' - AFFIDAMENTO SERVIZI ANALOGHI PER ULTERIORI SERVIZI DI CURA DEL PATRIMONIO ARBOREO DELLA CITTA' - LOTTO 3;58483.61;1;PA 100/2023 SERVIZI DI CURA DEL PATRIMONIO ARBOREO DELLA CITTA'- SERVIZI ANALOGHI LOTTO 3;58483.61;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-01-22;2025-01-21;98;ALTRA PROCEDURA A FASE UNICA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;1;77211500-7;SERVIZI DI MANUTENZIONE ALBERI;1;;;;2025-01-21;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-01-21;0;1;58483.61;2024-12-11;AGGIUDICATA;;0.0;;;;14815494;1;09434620010;CONSORZIO COMPAGNIA DEI SERVIZI - SOCIETA' COOPERATIVA SIGLABILE ALTERNATIVAMENTE C.D.S.- S.C. O COMPAGNIA DEI SERVIZI S.C. O COM.SER. S.C.;OPERATORE ECONOMICO MONOSOGGETTIVO;"CONSORZIO COMPAGNIA DEI SERVIZI - SOCIETA' COOPERATIVA SIGLABILE ALTERNATIVAMENTE C.D.S.- S.C. O COMPAGNIA DEI SERVIZI S.C. O COM.SER. S.C. (09434620010; OPERATORE ECONOMICO MONOSOGGETTIVO)";;0
B53F7ABAF3;;CONSIP_RDO_5003320;SERVIZIO AGGIORNAMENTO DEL PIANO PER LA GESTIONE DELL'EMERGENZA, VERIFICA ED ATTESTAZIONE DI CONFORMITÀ DELLA DOCUMENTAZIONE TECNICA E DEL CORRETTO MONTAGGIO DELLE ATTRAZIONI E CONTROLLO GIORNALIERO E RENDICONTAZIONE DEL RISPETTO DELLE PRESCRIZIONI DELLA COMMISSIONE PROVINCIALE DI VIGILANZA SUI LOCALI DI PUBBLICO SPETTACOLO IN OCCASIONE DEL LUNA PARK CARNEVALE 2025 E DEL LUNA PARK OTTOBRE 2025;14560.0;1;SERVIZIO AGGIORNAMENTO DEL PIANO PER LA GESTIONE DELL'EMERGENZA, VERIFICA ED ATTESTAZIONE DI CONFORMITÀ DELLA DOCUMENTAZIONE TECNICA E DEL CORRETTO MONTAGGIO DELLE ATTRAZIONI E CONTROLLO GIORNALIERO E RENDICONTAZIONE DEL RISPETTO DELLE PRESCRIZIONI DELLA COMMISSIONE PROVINCIALE DI VIGILANZA SUI LOCALI DI PUBBLICO SPETTACOLO IN OCCASIONE DEL LUNA PARK CARNEVALE 2025 E DEL LUNA PARK OTTOBRE 2025;14560.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-01-20;2025-01-17;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;1;79417000-0;SERVIZI DI CONSULENZA IN MATERIA DI SICUREZZA;1;;;;2025-01-17;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-01-17;0;1;14560.0;2025-01-17;AGGIUDICATA;;0.0;;;;14782040;1;10125260017;GAE ENGINEERING S.R.L.;OPERATORE ECONOMICO MONOSOGGETTIVO;"GAE ENGINEERING S.R.L. (10125260017; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 514/2025;1
B5359A85BC;;PCP-20250115-12001;PA 100/2023 SERVIZIO DI CURA DEL PATRIMONIO ARBOREO DELLA CITTA' - AFFIDAMENTO SERVIZI ANALOGHI PER ULTERIORI SERVIZI DI CURA DEL PATRIMONIO ARBOREO DELLA CITTA' - LOTTO 1;58483.61;1;PA 100/2023 SERVIZI DI CURA DEL PATRIMONIO ARBOREO DELLA CITTA'- SERVIZI ANALOGHI LOTTO 1;58483.61;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-01-22;2025-01-15;98;ALTRA PROCEDURA A FASE UNICA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;1;77211500-7;SERVIZI DI MANUTENZIONE ALBERI;1;;;;2025-01-15;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-01-15;0;1;58483.61;2024-12-10;AGGIUDICATA;;0.0;;;;14744311;1;03717670016;LA NUOVA COOPERATIVA SOCIETA' COOPERATIVA SOCIALE IMPRESA SOCIALE SIGLABILE COOPERATIVA SOCIALE LA NUOVA COOPERATIVA;OPERATORE ECONOMICO MONOSOGGETTIVO;"LA NUOVA COOPERATIVA SOCIETA' COOPERATIVA SOCIALE IMPRESA SOCIALE SIGLABILE COOPERATIVA SOCIALE LA NUOVA COOPERATIVA (03717670016; OPERATORE ECONOMICO MONOSOGGETTIVO)";;0
B54939FD46;;PCP-20250121-11629;PA 70/2021 SERVIZI DI CONTROLLO FITOSTATICO DEL PATRIMONIO ARBOREO CITTADINO - AFFIDAMENTO SERVIZI ANALOGHI PER PER SERVIZI DI CONTROLLO FITOSTATICO DEL PATRIMONIO ARBOREO CITTADINO;22258.73;1;PA 70/2021 SERVIZI DI CONTROLLO FITOSTATICO DEL PATRIMONIO ARBOREO CITTADINO - AFFIDAMENTO SERVIZI ANALOGHI PER PER SERVIZI DI CONTROLLO FITOSTATICO DEL PATRIMONIO ARBOREO CITTADINO;22258.73;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-01-22;2025-01-21;98;ALTRA PROCEDURA A FASE UNICA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;1;77211500-7;SERVIZI DI MANUTENZIONE ALBERI;1;;;;2025-01-21;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-01-21;0;1;22258.73;2024-09-26;AGGIUDICATA;;0.0;;;;14821089;1;04299460016;SOCIETA' COOPERATIVA SERVIZI PER GLI ECOSISTEMI E LE ATTIVITA' AG RO-FORESTALI E AMBIENTALI - STP;OPERATORE ECONOMICO MONOSOGGETTIVO;"SOCIETA' COOPERATIVA SERVIZI PER GLI ECOSISTEMI E LE ATTIVITA' AG RO-FORESTALI E AMBIENTALI - STP (04299460016; OPERATORE ECONOMICO MONOSOGGETTIVO)";;0
B2F94DFAAE;;CONSIP_RDO_4613447;Servizio di Sostegno nidi in appalto anno educativo 2024/2025 - Nido Via Barletta - Nido Via Ferrari;29890.0;1;Servizio di sostegno Nidi in Appalto Nido Ferrari- Barletta;29890.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-01-08;2024-09-09;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;9AD47F5D-730F-48CF-83DC-5BE4A0D819BF;08 - DIVISIONE SERVIZI EDUCATIVI;2025;1;85320000-8;SERVIZI SOCIALI;1;;;;2024-09-09;;;;;;;;1;7.0;;;;;;;;;;;;;;;1.0;AGGIUDICATA;2024-09-09;0;1;29890.0;2024-09-09;AGGIUDICATA;;0.0;;;;12915320;1;03201740168;OR.S.A. SOCIETA' COOPERATIVA SOCIALE;OPERATORE ECONOMICO MONOSOGGETTIVO;"OR.S.A. SOCIETA' COOPERATIVA SOCIALE (03201740168; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 5542/2024;1
B5BCFF8853;;CONSIP_RDO_5052742;FORNITURA DI PIANTE A FIORITURA STAGIONALE, BULBI, ARBUSTI DECORATIVI, A PRONTO EFFETTO PER ALLESTIMENTO AIUOLE - ANNO 2025;44369.5;1;FORNITURA DI PIANTE A FIORITURA STAGIONALE, BULBI, ARBUSTI DECORATIVI, A PRONTO EFFETTO PER ALLESTIMENTO AIUOLE;44369.5;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-02-21;2025-02-20;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;DF5B39F1-2AAC-4127-AE7A-787DFDF6D427;11 - DIVISIONE AMBIENTE / VERDE / PROTEZIONE CIVILE;2025;2;03120000-8;PRODOTTI DELL'ORTICOLTURA E DI VIVAI;1;;;;2025-02-20;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-02-20;0;1;44369.5;2025-03-20;AGGIUDICATA;;0.0;;;;15261926;1;04528230016;MARINO FIORI S.N.C. DI GIORGIO FRATELLI E C.  SIGLABILE MFR SNC DI GIORGIO FRATELLI & C.;OPERATORE ECONOMICO MONOSOGGETTIVO;"MARINO FIORI S.N.C. DI GIORGIO FRATELLI E C.  SIGLABILE MFR SNC DI GIORGIO FRATELLI & C. (04528230016; OPERATORE ECONOMICO MONOSOGGETTIVO)";DD 1574/2025;1
B492769AAA;;ABB GTT 2025;N. 6 ABBONAMENTI ANNUALI 2025 + 200 BIGLIETTI SINGOLI;2422.0;1;N. 6 ABBONAMENTI ANNUALI 2025 + 200 BIGLIETTI SINGOLI;2422.0;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-02-11;2024-12-02;25;AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE;999;ND;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;2;79980000-7;SERVIZI ABBONAMENTO;1;;;;2024-12-02;;;;;;;;0;;;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2024-12-02;0;1;2422.0;2024-12-09;AGGIUDICATA;;0.0;;;;14117844;1;08559940013;GRUPPO TORINESE TRASPORTI S.P.A.;;"GRUPPO TORINESE TRASPORTI S.P.A. (08559940013; )";DD 8069/2024;1
