cig;cig_accordo_quadro;numero_gara;oggetto_gara;importo_complessivo_gara;n_lotti_componenti;oggetto_lotto;importo_lotto;oggetto_principale_contratto;stato;settore;luogo_istat;provincia;data_pubblicazione;data_scadenza_offerta;cod_tipo_scelta_contraente;tipo_scelta_contraente;cod_modalita_realizzazione;modalita_realizzazione;codice_ausa;cf_amministrazione_appaltante;denominazione_amministrazione_appaltante;sezione_regionale;id_centro_costo;denominazione_centro_costo;anno_pubblicazione;mese_pubblicazione;cod_cpv;descrizione_cpv;flag_prevalente;COD_MOTIVO_CANCELLAZIONE;MOTIVO_CANCELLAZIONE;DATA_CANCELLAZIONE;DATA_ULTIMO_PERFEZIONAMENTO;COD_MODALITA_INDIZIONE_SPECIALI;MODALITA_INDIZIONE_SPECIALI;COD_MODALITA_INDIZIONE_SERVIZI;MODALITA_INDIZIONE_SERVIZI;DURATA_PREVISTA;COD_STRUMENTO_SVOLGIMENTO;STRUMENTO_SVOLGIMENTO;FLAG_URGENZA;COD_MOTIVO_URGENZA;MOTIVO_URGENZA;FLAG_DELEGA;FUNZIONI_DELEGATE;CF_SA_DELEGANTE;DENOMINAZIONE_SA_DELEGANTE;CF_SA_DELEGATA;DENOMINAZIONE_SA_DELEGATA;IMPORTO_SICUREZZA;TIPO_APPALTO_RISERVATO;CUI_PROGRAMMA;FLAG_PREV_RIPETIZIONI;COD_IPOTESI_COLLEGAMENTO;IPOTESI_COLLEGAMENTO;CIG_COLLEGAMENTO;COD_ESITO;ESITO;DATA_COMUNICAZIONE_ESITO;FLAG_PNRR_PNC
B5476B4024;;PCP-20250121-06277;PA 100/2023 SERVIZIO DI CURA DEL PATRIMONIO ARBOREO DELLA CITTA' - AFFIDAMENTO SERVIZI ANALOGHI PER ULTERIORI SERVIZI DI CURA DEL PATRIMONIO ARBOREO DELLA CITTA' - LOTTO 2;39704.79;1;PA 100/2023 SERVIZI DI CURA DEL PATRIMONIO ARBOREO DELLA CITTA'- SERVIZI ANALOGHI LOTTO 2;39704.79;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-01-22;2025-01-21;98;ALTRA PROCEDURA A FASE UNICA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;1;77211500-7;SERVIZI DI MANUTENZIONE ALBERI;1;;;;2025-01-21;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-01-21;0
B44F1BB657;;G00708-69100c64-6f2d-486e-a54b-62760454ff34;PROCEDURA APERTA N. 48/2024 - SERVIZI DI MANUTENZIONE ORDINARIA DELLE AREE VERDI DELLA CITTÃÃÃÂ  DI TORINO - 8 LOTTI;26900820.79;8;TERRITORIALE - COLLINA;3370910.14;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-01-22;2025-02-06;1;PROCEDURA APERTA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;1;77313000-7;SERVIZI DI MANUTENZIONE PARCHI;1;;;;2025-01-22;;;;;971.0;;;1;7.0;NON APPLICABILE;0;;;;;;;LA PARTECIPAZIONE NON È RISERVATA.;S00514490010202400822;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;1.0;AGGIUDICATA;2025-09-03;0
B52D0FAB11;;CONSIP_RDO_4874288;SERVIZIO PER LA REALIZZAZIONE DI INIZIATIVE ORIENTATIVE : SETTIMANE DELL'ORIENTAMENTO E SITO PERMANENTE DELL'ORIENTAMENTO.;66061.47;1;SERVIZIO VOLTO ALLA REALIZZAZIONE DI INIZIATIVE ORIENTATIVE. SETTIMANE DELL'ORIENTAMENTO;66061.47;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-01-15;2025-01-14;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;9AD47F5D-730F-48CF-83DC-5BE4A0D819BF;08 - DIVISIONE SERVIZI EDUCATIVI;2025;1;98113000-8;SERVIZI PRESTATI DA ORGANIZZAZIONI SPECIALIZZATE;1;;;;2025-01-14;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-01-14;0
B5485FCC69;;CONSIP_RDO_4995577;AFF. DIRETTO ART. 50 COMMA 1 LETT. A) D.LGS. 36/2023 - MANUTENZIONE ORDINARIA MANUFATTI CONTENENTI AMIANTO/FAV PRESENTI NELLE SCUOLE DELLA CITTÀ - ANNO 2025;17576.82;1;MANUTENZIONE ORDINARIA MANUFATTI CONTENENTI AMIANTO/FAV PRESENTI NELLE SCUOLE DELLA CITTÀ. ANNO 2025;17576.82;LAVORI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-01-22;2025-01-21;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;1;45112340-0;LAVORI DI DECONTAMINAZIONE DI TERRENI;1;;;;2025-01-21;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;1300.0;;;;;;;1.0;AGGIUDICATA;2025-01-21;0
B547F343D4;;PCP-20250121-07818;PA 100/2023 SERVIZIO DI CURA DEL PATRIMONIO ARBOREO DELLA CITTA' - AFFIDAMENTO SERVIZI ANALOGHI PER ULTERIORI SERVIZI DI CURA DEL PATRIMONIO ARBOREO DELLA CITTA' - LOTTO 3;58483.61;1;PA 100/2023 SERVIZI DI CURA DEL PATRIMONIO ARBOREO DELLA CITTA'- SERVIZI ANALOGHI LOTTO 3;58483.61;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-01-22;2025-01-21;98;ALTRA PROCEDURA A FASE UNICA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;1;77211500-7;SERVIZI DI MANUTENZIONE ALBERI;1;;;;2025-01-21;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-01-21;0
B53F7ABAF3;;CONSIP_RDO_5003320;SERVIZIO AGGIORNAMENTO DEL PIANO PER LA GESTIONE DELL'EMERGENZA, VERIFICA ED ATTESTAZIONE DI CONFORMITÀ DELLA DOCUMENTAZIONE TECNICA E DEL CORRETTO MONTAGGIO DELLE ATTRAZIONI E CONTROLLO GIORNALIERO E RENDICONTAZIONE DEL RISPETTO DELLE PRESCRIZIONI DELLA COMMISSIONE PROVINCIALE DI VIGILANZA SUI LOCALI DI PUBBLICO SPETTACOLO IN OCCASIONE DEL LUNA PARK CARNEVALE 2025 E DEL LUNA PARK OTTOBRE 2025;14560.0;1;SERVIZIO AGGIORNAMENTO DEL PIANO PER LA GESTIONE DELL'EMERGENZA, VERIFICA ED ATTESTAZIONE DI CONFORMITÀ DELLA DOCUMENTAZIONE TECNICA E DEL CORRETTO MONTAGGIO DELLE ATTRAZIONI E CONTROLLO GIORNALIERO E RENDICONTAZIONE DEL RISPETTO DELLE PRESCRIZIONI DELLA COMMISSIONE PROVINCIALE DI VIGILANZA SUI LOCALI DI PUBBLICO SPETTACOLO IN OCCASIONE DEL LUNA PARK CARNEVALE 2025 E DEL LUNA PARK OTTOBRE 2025;14560.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-01-20;2025-01-17;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;1;79417000-0;SERVIZI DI CONSULENZA IN MATERIA DI SICUREZZA;1;;;;2025-01-17;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-01-17;0
B5359A85BC;;PCP-20250115-12001;PA 100/2023 SERVIZIO DI CURA DEL PATRIMONIO ARBOREO DELLA CITTA' - AFFIDAMENTO SERVIZI ANALOGHI PER ULTERIORI SERVIZI DI CURA DEL PATRIMONIO ARBOREO DELLA CITTA' - LOTTO 1;58483.61;1;PA 100/2023 SERVIZI DI CURA DEL PATRIMONIO ARBOREO DELLA CITTA'- SERVIZI ANALOGHI LOTTO 1;58483.61;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-01-22;2025-01-15;98;ALTRA PROCEDURA A FASE UNICA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;1;77211500-7;SERVIZI DI MANUTENZIONE ALBERI;1;;;;2025-01-15;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-01-15;0
A0661F63F3;94247383D6;9661015;MANUTENZIONE STRAORDINARIA BIBLIOTECA CIVICA LUIGI CARLUCCIO E CENTRO CIVICO VIA MONTE ORTIGARA 95 - SERVIZI COLLAUDO TECNICO-AMMINISTRATIVO, TECNICO-FUNZIONALE E A.P.E.;78139.79;1;MANUTENZIONE STRAORDINARIA BIBLIOTECA CIVICA LUIGI CARLUCCIO E CENTRO CIVICO VIA MONTE ORTIGARA 95 - SERVIZI COLLAUDO TECNICO-AMMINISTRATIVO, TECNICO-FUNZIONALE E A.P.E.;78139.79;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-01-08;2025-01-08;27;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;11;CONTRATTO D'APPALTO DISCENDENTE DA ACCORDO QUADRO/CONVENZIONE SENZA SUCCESSIVO CONFRONTO COMPETITIVO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;1;71315400-3;SERVIZI DI COLLAUDO E VERIFICA DI EDIFICI;1;;;;2025-01-13;;;;;515.0;1.0;PROCEDURA SVOLTA IN MODALITÀ TRADIZIONALE O CARTACEA;0;;;;;;;;;;;S00514490010202400657;0;;;;;;;1
B54939FD46;;PCP-20250121-11629;PA 70/2021 SERVIZI DI CONTROLLO FITOSTATICO DEL PATRIMONIO ARBOREO CITTADINO - AFFIDAMENTO SERVIZI ANALOGHI PER PER SERVIZI DI CONTROLLO FITOSTATICO DEL PATRIMONIO ARBOREO CITTADINO;22258.73;1;PA 70/2021 SERVIZI DI CONTROLLO FITOSTATICO DEL PATRIMONIO ARBOREO CITTADINO - AFFIDAMENTO SERVIZI ANALOGHI PER PER SERVIZI DI CONTROLLO FITOSTATICO DEL PATRIMONIO ARBOREO CITTADINO;22258.73;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-01-22;2025-01-21;98;ALTRA PROCEDURA A FASE UNICA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;1;77211500-7;SERVIZI DI MANUTENZIONE ALBERI;1;;;;2025-01-21;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-01-21;0
B2F94DFAAE;;CONSIP_RDO_4613447;Servizio di Sostegno nidi in appalto anno educativo 2024/2025 - Nido Via Barletta - Nido Via Ferrari;29890.0;1;Servizio di sostegno Nidi in Appalto Nido Ferrari- Barletta;29890.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-01-08;2024-09-09;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;9AD47F5D-730F-48CF-83DC-5BE4A0D819BF;08 - DIVISIONE SERVIZI EDUCATIVI;2025;1;85320000-8;SERVIZI SOCIALI;1;;;;2024-09-09;;;;;;;;1;7.0;;;;;;;;;;;;;;;1.0;AGGIUDICATA;2024-09-09;0
A067DA0832;A0210C4AB8;9668059;FORNITURA BUFFETTERIA;3290.0;1;FORNITURA BUFFETTERIA;3290.0;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-02-14;2025-02-14;27;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;11;CONTRATTO D'APPALTO DISCENDENTE DA ACCORDO QUADRO/CONVENZIONE SENZA SUCCESSIVO CONFRONTO COMPETITIVO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;1F8543BE-C2C1-4B43-956C-F7BB5FFCADBD;08 - AREA 4;2025;2;18410000-6;INDUMENTI SPECIALI;1;;;;2025-02-14;;;;;360.0;3.0;CATALOGO ELETTRONICO ART.57: ACQUISTO DIRETTO;0;;;;;;;;;;;;0;;;;;;;0
B5BCFF8853;;CONSIP_RDO_5052742;FORNITURA DI PIANTE A FIORITURA STAGIONALE, BULBI, ARBUSTI DECORATIVI, A PRONTO EFFETTO PER ALLESTIMENTO AIUOLE - ANNO 2025;44369.5;1;FORNITURA DI PIANTE A FIORITURA STAGIONALE, BULBI, ARBUSTI DECORATIVI, A PRONTO EFFETTO PER ALLESTIMENTO AIUOLE;44369.5;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-02-21;2025-02-20;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;DF5B39F1-2AAC-4127-AE7A-787DFDF6D427;11 - DIVISIONE AMBIENTE / VERDE / PROTEZIONE CIVILE;2025;2;03120000-8;PRODOTTI DELL'ORTICOLTURA E DI VIVAI;1;;;;2025-02-20;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2025-02-20;0
B492769AAA;;ABB GTT 2025;N. 6 ABBONAMENTI ANNUALI 2025 + 200 BIGLIETTI SINGOLI;2422.0;1;N. 6 ABBONAMENTI ANNUALI 2025 + 200 BIGLIETTI SINGOLI;2422.0;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-02-11;2024-12-02;25;AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE;999;ND;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;2;79980000-7;SERVIZI ABBONAMENTO;1;;;;2024-12-02;;;;;;;;0;;;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2024-12-02;0
A067DA1905;A0210C5B8B;9668060;FORNITURA CALZATURE;1721.0;1;FORNITURA CALZATURE;1721.0;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-02-14;2025-02-14;27;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;11;CONTRATTO D'APPALTO DISCENDENTE DA ACCORDO QUADRO/CONVENZIONE SENZA SUCCESSIVO CONFRONTO COMPETITIVO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;1F8543BE-C2C1-4B43-956C-F7BB5FFCADBD;08 - AREA 4;2025;2;18810000-0;CALZATURE DIVERSE DALLE CALZATURE SPORTIVE E PROTETTIVE;1;;;;2025-02-14;;;;;360.0;3.0;CATALOGO ELETTRONICO ART.57: ACQUISTO DIRETTO;0;;;;;;;;;;;;0;;;;;;;0
B5A2AB664B;;CONSIP_RDO_5081304;SERVIZIO DI TRASCRIZIONE DI TESTI SCOLASTICI PER ALUNNI CON DISABILITÀ VISIVE (FEBBRAIO / GIUGNO 2025);10000.0;1;TRASCRIZIONE DI TESTI SCOLASTICI PER ALUNNI CON DISABILITÀ VISIVE (FEBBRAIO – GIUGNO 2025);10000.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-02-14;2025-02-13;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;9AD47F5D-730F-48CF-83DC-5BE4A0D819BF;08 - DIVISIONE SERVIZI EDUCATIVI;2025;2;79552000-8;SERVIZI DI TRATTAMENTO TESTI;1;;;;2025-02-13;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-02-13;0
B5988F7C26;;G00733-3716faa0-21f8-4a9c-b948-874cef1fdeb8;PROC.APERTA N.4/2025-SERVIZIO DI ACCOMPAGNAMENTO ALLE ATTIVITÃÃÂ  DI PARTECIPAZIONE E CO-PROGETTAZIONE-REALIZZAZIONE SPAZIO PUBBLICO NEI QUARTIERI AURORA E BARRIERA DI MILANO NELLA CITTÃÃÂ  DI TORINO;544747.08;1;PROC.APERTA N.4/2025-SERVIZIO DI ACCOMPAGNAMENTO ALLE ATTIVITÃÃÂ  DI PARTECIPAZIONE E CO-PROGETTAZIONE-REALIZZAZIONE SPAZIO PUBBLICO NEI QUARTIERI AURORA E BARRIERA DI MILANO NELLA CITTÃÃÂ  DI TORINO.;544747.08;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-02-12;2025-03-18;1;PROCEDURA APERTA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;D8716CEB-8A16-4660-B8B8-04D3600B1B36;04 - DIRETTORE GENERALE;2025;2;85322000-2;PROGRAMMA DI AZIONE MUNICIPALE;1;;;;2025-02-11;;;;;60.0;;;1;7.0;NON APPLICABILE;0;;;;;;;LA PARTECIPAZIONE NON È RISERVATA.;S00514490010202500046;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;1.0;AGGIUDICATA;2025-07-25;0
B5D6E30B4C;;G00737-19f12c21-11b8-447c-80e3-14149cfbcc63;PROCEDURA APERTA N. 6/2025 - SERVIZI DI CONTROLLO FITOSTATICO DEL PATRIMONIO ARBOREO CITTADINO NEL TRIENNIO 2025-2027 - 3 LOTTI;2479302.0;3;SERVIZI DI CONTROLLO FITOSTATICO DEL PATRIMONIO ARBOREO CITTADINO - CIRC. 1-2-3;826434.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-02-28;2025-04-07;1;PROCEDURA APERTA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;2;77211500-7;SERVIZI DI MANUTENZIONE ALBERI;1;;;;2025-02-27;;;;;971.0;;;1;7.0;NON APPLICABILE;0;;;;;;0.0;LA PARTECIPAZIONE NON È RISERVATA.;S00514490010202400095;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;1.0;AGGIUDICATA;2025-09-15;0
A067D9E68C;A0210C2912;9668056;FORNITURA UNIFORMI;4920.0;1;FORNITURA UNIFORMI;4920.0;FORNITURE;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-02-14;2025-02-14;27;AFFIDAMENTO DIRETTO IN ADESIONE AD ACCORDO QUADRO/CONVENZIONE;11;CONTRATTO D'APPALTO DISCENDENTE DA ACCORDO QUADRO/CONVENZIONE SENZA SUCCESSIVO CONFRONTO COMPETITIVO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;1F8543BE-C2C1-4B43-956C-F7BB5FFCADBD;08 - AREA 4;2025;2;18110000-3;INDUMENTI PROFESSIONALI;1;;;;2025-02-14;;;;;360.0;3.0;CATALOGO ELETTRONICO ART.57: ACQUISTO DIRETTO;0;;;;;;;;;;;;0;;;;;;;0
B5730BA716;;CONSIP_RDO_5036562;SERVIZIO DI SCARICO, INSTALLAZIONE, MANUTENZIONE E SUCCESSIVO SPOSTAMENTO IN ALTRO LUOGO DEL MANUFATTO DENOMINATO HASHTAG CHE RICEVEREMO IN QUALITÀ DI VINCITORI DEL PREMIO EUROPEAN CAPITAL OF SMART TOURISM 2025;8000.0;1;SERVIZIO DI SCARICO, INSTALLAZIONE, MANUTENZIONE, SMONTAGGIO E TRASPORTO IN ALTRO LUOGO DEL MANUFATTO DENOMINATO HASHTAG DI PROPRIETÀ DELLA CITTÀ DI TORINO, QUALE CITTÀ VINCITRICE DEL PREMIO EUROPEAN CAPITAL OF SMART TOURISM 2025;8000.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-02-03;2025-01-31;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;2;79952000-2;SERVIZI DI ORGANIZZAZIONE DI EVENTI;1;;;;2025-01-31;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-01-31;0
B5956D2AB9;;CONSIP_RDO_5064415;SERVIZIO DI ELABORAZIONE, REALIZZAZIONE E GESTIONE DEL PROGETTO DI ANIMAZIONE INTERCULTURALE IL CENTRO PER I GIOVANI - COMUNE DI TORINO;50000.0;1;SERVIZIO DI ELABORAZIONE, REALIZZAZIONE E GESTIONE DEL PROGETTO DI ANIMAZIONE INTERCULTURALE IL CENTRO PER I GIOVANI;50000.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-02-12;2025-02-11;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;2;98133000-4;SERVIZI PRESTATI DA ORGANIZZAZIONI ASSOCIATIVE DI CARATTERE SOCIALE;1;;;;2025-02-11;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-02-11;0
B4784D7066;;CONSIP_RDO_4854064;SERVIZI DI BONIFICA DA GUANO, DISINFESTAZIONI E DERATTIZZAZIONI PER LE SCUOLE;11400.3;1;SERVIZI DI BONIFICA DA GUANO, DISINFESTAZIONI E DERATTIZZAZIONI PER LE SCUOLE;11400.3;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-02-17;2024-11-26;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;518D6C0E-80BD-43E2-8453-10B4D5BC5D4B;05 - AREA 1;2025;2;90921000-9;SERVIZI DI DISINFEZIONE E DISINFESTAZIONE;1;;;;2024-11-26;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;0.0;;;;;;;1.0;AGGIUDICATA;2024-11-26;0
B5AC71A50C;;G00734-cf29b2f1-cb61-4e7b-baa0-b9fa70fe8338;SERVIZIO DI PICCOLA MANUTENZIONE ORDINARIA SU FABBRICATI E IMPIANTI SPORTIVI. CIRCOSCRIZIONE 6. ANNI 2025-2026-2027.;58890.98;1;SERVIZIO DI PICCOLA MANUTENZIONE ORDINARIA SU FABBRICATI E IMPIANTI SPORTIVI. CIRCOSCRIZIONE 6. ANNI 2025-2026-2027.;58890.98;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-02-18;2025-02-17;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;518D6C0E-80BD-43E2-8453-10B4D5BC5D4B;05 - AREA 1;2025;2;50800000-3;SERVIZI DI RIPARAZIONE E MANUTENZIONE VARI;1;;;;2025-02-17;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-02-17;0
B59EFE198F;;CONSIP_RDO_5062451;SERVIZIO DI NOLEGGIO STAND PER TURISMO TORINO E PROVINCIA PRESSO LA FIERA ITB 2025 DI BERLINO;10000.0;1;NOLEGGIO STAND PER TURISMO TORINO E PROVINCIA PRESSO LA FIERA ITB 2025 DI BERLINO;10000.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-02-14;2025-02-12;24;AFFIDAMENTO DIRETTO;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;2;79950000-8;SERVIZI DI ORGANIZZAZIONE DI MOSTRE, FIERE E CONGRESSI;1;;;;2025-02-12;;;;;;;;1;7.0;non applicabile;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2025-02-12;0
B492978D8E;;INFOCAMERE ANNO 2025;SERVIZIO INFOCAMERE - IMPEGNO DI SPESA ANNO 2025;9943.95;1;SERVIZIO INFOCAMERE - IMPEGNO DI SPESA ANNO 2025;9943.95;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-02-11;2024-12-02;25;AFFIDAMENTO DIRETTO A SOCIETA' IN HOUSE;999;ND;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;0AD127C2-E827-4EC4-BAFB-ED4F78658624;06 - AREA 2;2025;2;72320000-4;SERVIZI DI BANCHE DATI;1;;;;2024-12-02;;;;;;;;0;;;0;;00514490010;COMUNE DI TORINO;;;;;;;;;;1.0;AGGIUDICATA;2024-12-02;0
B5D6E32CF2;;G00737-19f12c21-11b8-447c-80e3-14149cfbcc63;PROCEDURA APERTA N. 6/2025 - SERVIZI DI CONTROLLO FITOSTATICO DEL PATRIMONIO ARBOREO CITTADINO NEL TRIENNIO 2025-2027 - 3 LOTTI;2479302.0;3;SERVIZI DI CONTROLLO FITOSTATICO DEL PATRIMONIO ARBOREO CITTADINO - CIRC. 7-8;826434.0;SERVIZI;ATTIVO;SETTORI ORDINARI;001272;TORINO;2025-02-28;2025-04-07;1;PROCEDURA APERTA;1;CONTRATTO D'APPALTO;0000168808;00514490010;COMUNE DI TORINO;SEZIONE REGIONALE PIEMONTE;AD330770-9F16-40D8-BDEB-09E98DDC65A0;07 - AREA 3;2025;2;77211500-7;SERVIZI DI MANUTENZIONE ALBERI;1;;;;2025-02-27;;;;;971.0;;;1;7.0;NON APPLICABILE;0;;;;;;0.0;LA PARTECIPAZIONE NON È RISERVATA.;S00514490010202400097;;10.0;NO, NESSUNA IPOTESI DI COLLEGAMENTO;;1.0;AGGIUDICATA;2025-09-15;0
